DATA_RICOVERO;REGIME;SEDE;TIPO_RICOVERO;NUMERO_RICOVERI
16/03/2023;MAC;MAGENTA;Programmato;7
17/03/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;4
17/03/2023;ORDINARIO;CUGGIONO;Programmato;6
17/03/2023;ORDINARIO;CUGGIONO;Da Ps;2
17/03/2023;ORDINARIO;LEGNANO;Da Ps;37
17/03/2023;ORDINARIO;LEGNANO;Programmato;17
17/03/2023;ORDINARIO;MAGENTA;Da Ps;21
17/03/2023;ORDINARIO;MAGENTA;Programmato;11
17/03/2023;DAY HOSPITAL;ABBIATEGRASSO;Programmato;4
17/03/2023;DAY HOSPITAL;CUGGIONO;Programmato;2
17/03/2023;DAY HOSPITAL;LEGNANO;Programmato;8
17/03/2023;DAY HOSPITAL;MAGENTA;Programmato;9
17/03/2023;BIC;ABBIATEGRASSO;Programmato;8
17/03/2023;BIC;CUGGIONO;Programmato;4
17/03/2023;BIC;LEGNANO;Programmato;22
17/03/2023;MAC;LEGNANO;Programmato;3
17/03/2023;MAC;MAGENTA;Programmato;2
18/03/2023;ORDINARIO;CUGGIONO;Programmato;1
18/03/2023;ORDINARIO;CUGGIONO;Da Ps;1
18/03/2023;ORDINARIO;LEGNANO;Programmato;8
18/03/2023;ORDINARIO;LEGNANO;Da Ps;33
18/03/2023;ORDINARIO;MAGENTA;Da Ps;11
18/03/2023;ORDINARIO;MAGENTA;Programmato;6
19/03/2023;ORDINARIO;CUGGIONO;Programmato;1
19/03/2023;ORDINARIO;CUGGIONO;Da Ps;1
19/03/2023;ORDINARIO;LEGNANO;Da Ps;24
19/03/2023;ORDINARIO;LEGNANO;Programmato;17
19/03/2023;ORDINARIO;MAGENTA;Programmato;2
19/03/2023;ORDINARIO;MAGENTA;Da Ps;13
20/03/2023;ORDINARIO;ABBIATEGRASSO;Programmato;2
20/03/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;2
20/03/2023;ORDINARIO;CUGGIONO;Programmato;3
20/03/2023;ORDINARIO;CUGGIONO;Da Ps;3
20/03/2023;ORDINARIO;LEGNANO;Programmato;34
20/03/2023;ORDINARIO;LEGNANO;Da Ps;21
20/03/2023;ORDINARIO;MAGENTA;Programmato;5
20/03/2023;ORDINARIO;MAGENTA;Da Ps;24
20/03/2023;DAY HOSPITAL;ABBIATEGRASSO;Programmato;6
20/03/2023;DAY HOSPITAL;CUGGIONO;Programmato;3
20/03/2023;DAY HOSPITAL;LEGNANO;Programmato;17
20/03/2023;DAY HOSPITAL;MAGENTA;Programmato;8
20/03/2023;BIC;ABBIATEGRASSO;Programmato;11
20/03/2023;BIC;CUGGIONO;Programmato;5
20/03/2023;BIC;LEGNANO;Programmato;13
20/03/2023;BIC;MAGENTA;Programmato;3
20/03/2023;MAC;CUGGIONO;Programmato;1
20/03/2023;MAC;LEGNANO;Programmato;9
20/03/2023;MAC;MAGENTA;Programmato;4
21/03/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;3
21/03/2023;ORDINARIO;ABBIATEGRASSO;Programmato;5
21/03/2023;ORDINARIO;CUGGIONO;Da Ps;1
21/03/2023;ORDINARIO;CUGGIONO;Programmato;1
21/03/2023;ORDINARIO;LEGNANO;Programmato;42
21/03/2023;ORDINARIO;LEGNANO;Da Ps;30
21/03/2023;ORDINARIO;MAGENTA;Programmato;13
21/03/2023;ORDINARIO;MAGENTA;Da Ps;20
21/03/2023;DAY HOSPITAL;ABBIATEGRASSO;Programmato;4
21/03/2023;DAY HOSPITAL;CUGGIONO;Programmato;6
21/03/2023;DAY HOSPITAL;LEGNANO;Programmato;13
21/03/2023;DAY HOSPITAL;MAGENTA;Programmato;6
21/03/2023;BIC;ABBIATEGRASSO;Programmato;8
21/03/2023;BIC;CUGGIONO;Programmato;7
21/03/2023;BIC;LEGNANO;Programmato;3
21/03/2023;BIC;MAGENTA;Programmato;10
21/03/2023;MAC;ABBIATEGRASSO;Programmato;2
21/03/2023;MAC;CUGGIONO;Programmato;2
21/03/2023;MAC;LEGNANO;Programmato;8
22/03/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;3
22/03/2023;ORDINARIO;ABBIATEGRASSO;Programmato;5
22/03/2023;ORDINARIO;CUGGIONO;Da Ps;1
22/03/2023;ORDINARIO;CUGGIONO;Programmato;2
22/03/2023;ORDINARIO;LEGNANO;Programmato;38
22/03/2023;ORDINARIO;LEGNANO;Da Ps;26
22/03/2023;ORDINARIO;MAGENTA;Da Ps;26
22/03/2023;ORDINARIO;MAGENTA;Programmato;14
22/03/2023;DAY HOSPITAL;ABBIATEGRASSO;Programmato;5
22/03/2023;DAY HOSPITAL;CUGGIONO;Programmato;9
22/03/2023;DAY HOSPITAL;LEGNANO;Programmato;17
22/03/2023;DAY HOSPITAL;MAGENTA;Programmato;9
22/03/2023;BIC;ABBIATEGRASSO;Programmato;11
22/03/2023;BIC;CUGGIONO;Programmato;10
22/03/2023;BIC;LEGNANO;Programmato;11
22/03/2023;MAC;CUGGIONO;Programmato;3
22/03/2023;MAC;LEGNANO;Programmato;7
22/03/2023;MAC;MAGENTA;Programmato;8
23/03/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;3
23/03/2023;ORDINARIO;ABBIATEGRASSO;Programmato;4
23/03/2023;ORDINARIO;CUGGIONO;Da Ps;2
23/03/2023;ORDINARIO;LEGNANO;Da Ps;20
23/03/2023;ORDINARIO;LEGNANO;Programmato;35
23/03/2023;ORDINARIO;MAGENTA;Programmato;11
23/03/2023;ORDINARIO;MAGENTA;Da Ps;9
23/03/2023;DAY HOSPITAL;ABBIATEGRASSO;Programmato;4
23/03/2023;DAY HOSPITAL;CUGGIONO;Programmato;7
23/03/2023;DAY HOSPITAL;LEGNANO;Programmato;8
23/03/2023;DAY HOSPITAL;MAGENTA;Programmato;5
23/03/2023;BIC;ABBIATEGRASSO;Programmato;7
23/03/2023;BIC;CUGGIONO;Programmato;6
23/03/2023;BIC;LEGNANO;Programmato;10
23/03/2023;MAC;CUGGIONO;Programmato;3
23/03/2023;MAC;LEGNANO;Programmato;7
23/03/2023;MAC;MAGENTA;Programmato;4
24/03/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;3
24/03/2023;ORDINARIO;ABBIATEGRASSO;Programmato;1
24/03/2023;ORDINARIO;CUGGIONO;Da Ps;3
24/03/2023;ORDINARIO;CUGGIONO;Programmato;1
24/03/2023;ORDINARIO;LEGNANO;Programmato;15
24/03/2023;ORDINARIO;LEGNANO;Da Ps;30
24/03/2023;ORDINARIO;MAGENTA;Programmato;10
24/03/2023;ORDINARIO;MAGENTA;Da Ps;19
24/03/2023;DAY HOSPITAL;ABBIATEGRASSO;Programmato;1
24/03/2023;DAY HOSPITAL;CUGGIONO;Programmato;6
24/03/2023;DAY HOSPITAL;LEGNANO;Programmato;6
24/03/2023;DAY HOSPITAL;MAGENTA;Programmato;4
24/03/2023;BIC;ABBIATEGRASSO;Programmato;9
24/03/2023;BIC;CUGGIONO;Programmato;3
24/03/2023;BIC;LEGNANO;Programmato;21
24/03/2023;MAC;CUGGIONO;Programmato;5
24/03/2023;MAC;LEGNANO;Programmato;7
24/03/2023;MAC;MAGENTA;Programmato;2
25/03/2023;ORDINARIO;CUGGIONO;Da Ps;1
25/03/2023;ORDINARIO;LEGNANO;Da Ps;23
25/03/2023;ORDINARIO;LEGNANO;Programmato;5
25/03/2023;ORDINARIO;MAGENTA;Da Ps;14
25/03/2023;ORDINARIO;MAGENTA;Programmato;3
26/03/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;1
26/03/2023;ORDINARIO;CUGGIONO;Da Ps;2
26/03/2023;ORDINARIO;LEGNANO;Da Ps;16
26/03/2023;ORDINARIO;LEGNANO;Programmato;17
26/03/2023;ORDINARIO;MAGENTA;Da Ps;13
26/03/2023;ORDINARIO;MAGENTA;Programmato;2
27/03/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;3
27/03/2023;ORDINARIO;ABBIATEGRASSO;Programmato;2
27/03/2023;ORDINARIO;CUGGIONO;Programmato;4
27/03/2023;ORDINARIO;CUGGIONO;Da Ps;2
27/03/2023;ORDINARIO;LEGNANO;Da Ps;23
27/03/2023;ORDINARIO;LEGNANO;Programmato;29
27/03/2023;ORDINARIO;MAGENTA;Programmato;21
27/03/2023;ORDINARIO;MAGENTA;Da Ps;26
27/03/2023;DAY HOSPITAL;ABBIATEGRASSO;Programmato;6
27/03/2023;DAY HOSPITAL;CUGGIONO;Programmato;2
27/03/2023;DAY HOSPITAL;LEGNANO;Programmato;9
27/03/2023;DAY HOSPITAL;MAGENTA;Programmato;7
27/03/2023;BIC;ABBIATEGRASSO;Programmato;12
27/03/2023;BIC;CUGGIONO;Programmato;8
27/03/2023;BIC;LEGNANO;Programmato;16
27/03/2023;BIC;MAGENTA;Programmato;3
27/03/2023;MAC;CUGGIONO;Programmato;3
27/03/2023;MAC;LEGNANO;Programmato;4
27/03/2023;MAC;MAGENTA;Programmato;5
28/03/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;4
28/03/2023;ORDINARIO;ABBIATEGRASSO;Programmato;2
28/03/2023;ORDINARIO;CUGGIONO;Da Ps;4
28/03/2023;ORDINARIO;CUGGIONO;Programmato;2
28/03/2023;ORDINARIO;LEGNANO;Da Ps;18
28/03/2023;ORDINARIO;LEGNANO;Programmato;35
28/03/2023;ORDINARIO;MAGENTA;Da Ps;17
28/03/2023;ORDINARIO;MAGENTA;Programmato;18
28/03/2023;DAY HOSPITAL;ABBIATEGRASSO;Programmato;2
28/03/2023;DAY HOSPITAL;CUGGIONO;Programmato;16
28/03/2023;DAY HOSPITAL;LEGNANO;Programmato;11
28/03/2023;DAY HOSPITAL;MAGENTA;Programmato;7
28/03/2023;BIC;ABBIATEGRASSO;Programmato;11
28/03/2023;BIC;CUGGIONO;Programmato;7
28/03/2023;BIC;LEGNANO;Programmato;2
28/03/2023;MAC;LEGNANO;Programmato;6
28/03/2023;MAC;MAGENTA;Programmato;5
29/03/2023;ORDINARIO;ABBIATEGRASSO;Programmato;2
29/03/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;1
29/03/2023;ORDINARIO;CUGGIONO;Programmato;2
29/03/2023;ORDINARIO;CUGGIONO;Da Ps;1
29/03/2023;ORDINARIO;LEGNANO;Da Ps;28
29/03/2023;ORDINARIO;LEGNANO;Programmato;31
29/03/2023;ORDINARIO;MAGENTA;Da Ps;16
29/03/2023;ORDINARIO;MAGENTA;Programmato;14
29/03/2023;DAY HOSPITAL;ABBIATEGRASSO;Programmato;6
29/03/2023;DAY HOSPITAL;CUGGIONO;Programmato;8
29/03/2023;DAY HOSPITAL;LEGNANO;Programmato;19
29/03/2023;DAY HOSPITAL;MAGENTA;Programmato;11
29/03/2023;BIC;ABBIATEGRASSO;Programmato;12
29/03/2023;BIC;CUGGIONO;Programmato;6
29/03/2023;BIC;LEGNANO;Programmato;10
29/03/2023;BIC;MAGENTA;Programmato;8
29/03/2023;MAC;CUGGIONO;Programmato;6
29/03/2023;MAC;LEGNANO;Programmato;7
29/03/2023;MAC;MAGENTA;Programmato;1
30/03/2023;ORDINARIO;ABBIATEGRASSO;Programmato;2
30/03/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;1
30/03/2023;ORDINARIO;CUGGIONO;Da Ps;3
30/03/2023;ORDINARIO;CUGGIONO;Programmato;1
30/03/2023;ORDINARIO;LEGNANO;Da Ps;26
30/03/2023;ORDINARIO;LEGNANO;Programmato;33
30/03/2023;ORDINARIO;MAGENTA;Programmato;8
30/03/2023;ORDINARIO;MAGENTA;Da Ps;23
30/03/2023;DAY HOSPITAL;ABBIATEGRASSO;Programmato;1
30/03/2023;DAY HOSPITAL;CUGGIONO;Programmato;9
30/03/2023;DAY HOSPITAL;LEGNANO;Programmato;7
30/03/2023;DAY HOSPITAL;MAGENTA;Programmato;7
30/03/2023;BIC;ABBIATEGRASSO;Programmato;17
30/03/2023;BIC;CUGGIONO;Programmato;6
30/03/2023;BIC;LEGNANO;Programmato;5
30/03/2023;MAC;CUGGIONO;Programmato;4
30/03/2023;MAC;LEGNANO;Programmato;13
30/03/2023;MAC;MAGENTA;Programmato;1
31/03/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;3
31/03/2023;ORDINARIO;ABBIATEGRASSO;Programmato;2
31/03/2023;ORDINARIO;CUGGIONO;Da Ps;3
31/03/2023;ORDINARIO;CUGGIONO;Programmato;3
31/03/2023;ORDINARIO;LEGNANO;Programmato;16
31/03/2023;ORDINARIO;LEGNANO;Da Ps;35
31/03/2023;ORDINARIO;MAGENTA;Programmato;8
31/03/2023;ORDINARIO;MAGENTA;Da Ps;19
31/03/2023;DAY HOSPITAL;ABBIATEGRASSO;Programmato;4
31/03/2023;DAY HOSPITAL;CUGGIONO;Programmato;11
31/03/2023;DAY HOSPITAL;LEGNANO;Programmato;6
31/03/2023;DAY HOSPITAL;MAGENTA;Programmato;8
31/03/2023;BIC;ABBIATEGRASSO;Programmato;10
31/03/2023;BIC;CUGGIONO;Programmato;3
31/03/2023;BIC;LEGNANO;Programmato;18
31/03/2023;BIC;MAGENTA;Programmato;1
31/03/2023;MAC;CUGGIONO;Programmato;3
31/03/2023;MAC;LEGNANO;Programmato;5
31/03/2023;MAC;MAGENTA;Programmato;3
01/04/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;1
01/04/2023;ORDINARIO;CUGGIONO;Programmato;1
01/04/2023;ORDINARIO;LEGNANO;Programmato;4
01/04/2023;ORDINARIO;LEGNANO;Da Ps;28
01/04/2023;ORDINARIO;MAGENTA;Programmato;3
01/04/2023;ORDINARIO;MAGENTA;Da Ps;17
02/04/2023;ORDINARIO;LEGNANO;Da Ps;22
02/04/2023;ORDINARIO;LEGNANO;Programmato;18
02/04/2023;ORDINARIO;MAGENTA;Programmato;4
02/04/2023;ORDINARIO;MAGENTA;Da Ps;12
03/04/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;4
03/04/2023;ORDINARIO;ABBIATEGRASSO;Programmato;2
03/04/2023;ORDINARIO;CUGGIONO;Da Ps;2
03/04/2023;ORDINARIO;CUGGIONO;Programmato;6
03/04/2023;ORDINARIO;LEGNANO;Programmato;37
03/04/2023;ORDINARIO;LEGNANO;Da Ps;33
03/04/2023;ORDINARIO;MAGENTA;Programmato;15
03/04/2023;ORDINARIO;MAGENTA;Da Ps;29
03/04/2023;DAY HOSPITAL;ABBIATEGRASSO;Programmato;7
03/04/2023;DAY HOSPITAL;CUGGIONO;Programmato;1
03/04/2023;DAY HOSPITAL;LEGNANO;Programmato;15
03/04/2023;DAY HOSPITAL;MAGENTA;Programmato;5
03/04/2023;BIC;ABBIATEGRASSO;Programmato;10
03/04/2023;BIC;CUGGIONO;Programmato;7
03/04/2023;BIC;LEGNANO;Programmato;13
03/04/2023;BIC;MAGENTA;Programmato;5
03/04/2023;MAC;CUGGIONO;Programmato;3
03/04/2023;MAC;LEGNANO;Programmato;10
03/04/2023;MAC;MAGENTA;Programmato;8
04/04/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;4
04/04/2023;ORDINARIO;ABBIATEGRASSO;Programmato;2
04/04/2023;ORDINARIO;CUGGIONO;Programmato;6
04/04/2023;ORDINARIO;CUGGIONO;Da Ps;2
04/04/2023;ORDINARIO;LEGNANO;Da Ps;26
04/04/2023;ORDINARIO;LEGNANO;Programmato;33
04/04/2023;ORDINARIO;MAGENTA;Programmato;15
04/04/2023;ORDINARIO;MAGENTA;Da Ps;16
04/04/2023;DAY HOSPITAL;ABBIATEGRASSO;Programmato;3
04/04/2023;DAY HOSPITAL;CUGGIONO;Programmato;7
04/04/2023;DAY HOSPITAL;LEGNANO;Programmato;16
04/04/2023;DAY HOSPITAL;MAGENTA;Programmato;6
04/04/2023;BIC;ABBIATEGRASSO;Programmato;7
04/04/2023;BIC;CUGGIONO;Programmato;7
04/04/2023;BIC;LEGNANO;Programmato;3
04/04/2023;BIC;MAGENTA;Programmato;8
04/04/2023;MAC;CUGGIONO;Programmato;7
04/04/2023;MAC;LEGNANO;Programmato;6
04/04/2023;MAC;MAGENTA;Programmato;1
05/04/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;2
05/04/2023;ORDINARIO;ABBIATEGRASSO;Programmato;4
05/04/2023;ORDINARIO;CUGGIONO;Programmato;2
05/04/2023;ORDINARIO;CUGGIONO;Da Ps;4
05/04/2023;ORDINARIO;LEGNANO;Programmato;33
05/04/2023;ORDINARIO;LEGNANO;Da Ps;31
05/04/2023;ORDINARIO;MAGENTA;Da Ps;16
05/04/2023;ORDINARIO;MAGENTA;Programmato;14
05/04/2023;DAY HOSPITAL;ABBIATEGRASSO;Programmato;7
05/04/2023;DAY HOSPITAL;CUGGIONO;Programmato;8
05/04/2023;DAY HOSPITAL;LEGNANO;Programmato;20
05/04/2023;DAY HOSPITAL;MAGENTA;Programmato;6
05/04/2023;BIC;ABBIATEGRASSO;Programmato;9
05/04/2023;BIC;CUGGIONO;Programmato;7
05/04/2023;BIC;LEGNANO;Programmato;12
05/04/2023;MAC;CUGGIONO;Programmato;1
05/04/2023;MAC;LEGNANO;Programmato;3
05/04/2023;MAC;MAGENTA;Programmato;4
06/04/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;1
06/04/2023;ORDINARIO;CUGGIONO;Programmato;1
06/04/2023;ORDINARIO;LEGNANO;Da Ps;28
06/04/2023;ORDINARIO;LEGNANO;Programmato;28
06/04/2023;ORDINARIO;MAGENTA;Programmato;7
06/04/2023;ORDINARIO;MAGENTA;Da Ps;18
06/04/2023;DAY HOSPITAL;ABBIATEGRASSO;Programmato;3
06/04/2023;DAY HOSPITAL;CUGGIONO;Programmato;8
06/04/2023;DAY HOSPITAL;LEGNANO;Programmato;10
06/04/2023;DAY HOSPITAL;MAGENTA;Programmato;6
06/04/2023;BIC;ABBIATEGRASSO;Programmato;11
06/04/2023;BIC;CUGGIONO;Programmato;6
06/04/2023;BIC;LEGNANO;Programmato;9
06/04/2023;MAC;CUGGIONO;Programmato;2
06/04/2023;MAC;LEGNANO;Programmato;9
06/04/2023;MAC;MAGENTA;Programmato;1
07/04/2023;ORDINARIO;ABBIATEGRASSO;Programmato;1
07/04/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;2
07/04/2023;ORDINARIO;CUGGIONO;Da Ps;4
07/04/2023;ORDINARIO;CUGGIONO;Programmato;3
07/04/2023;ORDINARIO;LEGNANO;Programmato;18
07/04/2023;ORDINARIO;LEGNANO;Da Ps;26
07/04/2023;ORDINARIO;MAGENTA;Da Ps;18
07/04/2023;ORDINARIO;MAGENTA;Programmato;8
07/04/2023;DAY HOSPITAL;ABBIATEGRASSO;Programmato;4
07/04/2023;DAY HOSPITAL;CUGGIONO;Programmato;4
07/04/2023;DAY HOSPITAL;LEGNANO;Programmato;8
07/04/2023;DAY HOSPITAL;MAGENTA;Programmato;3
07/04/2023;BIC;ABBIATEGRASSO;Programmato;10
07/04/2023;BIC;CUGGIONO;Programmato;4
07/04/2023;BIC;LEGNANO;Programmato;17
07/04/2023;MAC;CUGGIONO;Programmato;1
07/04/2023;MAC;LEGNANO;Programmato;5
07/04/2023;MAC;MAGENTA;Programmato;3
08/04/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;2
08/04/2023;ORDINARIO;CUGGIONO;Programmato;2
08/04/2023;ORDINARIO;LEGNANO;Programmato;4
08/04/2023;ORDINARIO;LEGNANO;Da Ps;30
08/04/2023;ORDINARIO;MAGENTA;Programmato;2
08/04/2023;ORDINARIO;MAGENTA;Da Ps;15
09/04/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;1
09/04/2023;ORDINARIO;CUGGIONO;Programmato;1
09/04/2023;ORDINARIO;LEGNANO;Programmato;3
09/04/2023;ORDINARIO;LEGNANO;Da Ps;21
09/04/2023;ORDINARIO;MAGENTA;Da Ps;18
09/04/2023;ORDINARIO;MAGENTA;Programmato;5
10/04/2023;ORDINARIO;CUGGIONO;Programmato;1
10/04/2023;ORDINARIO;LEGNANO;Da Ps;27
10/04/2023;ORDINARIO;LEGNANO;Programmato;13
10/04/2023;ORDINARIO;MAGENTA;Da Ps;17
11/04/2023;ORDINARIO;ABBIATEGRASSO;Programmato;4
11/04/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;7
11/04/2023;ORDINARIO;CUGGIONO;Da Ps;2
11/04/2023;ORDINARIO;CUGGIONO;Programmato;4
11/04/2023;ORDINARIO;LEGNANO;Da Ps;31
11/04/2023;ORDINARIO;LEGNANO;Programmato;36
11/04/2023;ORDINARIO;MAGENTA;Programmato;14
11/04/2023;ORDINARIO;MAGENTA;Da Ps;24
11/04/2023;DAY HOSPITAL;CUGGIONO;Programmato;7
11/04/2023;DAY HOSPITAL;LEGNANO;Programmato;14
11/04/2023;DAY HOSPITAL;MAGENTA;Programmato;8
11/04/2023;BIC;ABBIATEGRASSO;Programmato;9
11/04/2023;BIC;CUGGIONO;Programmato;5
11/04/2023;BIC;LEGNANO;Programmato;1
11/04/2023;MAC;CUGGIONO;Programmato;1
11/04/2023;MAC;LEGNANO;Programmato;8
11/04/2023;MAC;MAGENTA;Programmato;4
12/04/2023;ORDINARIO;ABBIATEGRASSO;Programmato;4
12/04/2023;ORDINARIO;CUGGIONO;Programmato;3
12/04/2023;ORDINARIO;CUGGIONO;Da Ps;3
12/04/2023;ORDINARIO;LEGNANO;Da Ps;32
12/04/2023;ORDINARIO;LEGNANO;Programmato;30
12/04/2023;ORDINARIO;MAGENTA;Programmato;11
12/04/2023;ORDINARIO;MAGENTA;Da Ps;21
12/04/2023;DAY HOSPITAL;ABBIATEGRASSO;Programmato;4
12/04/2023;DAY HOSPITAL;CUGGIONO;Programmato;7
12/04/2023;DAY HOSPITAL;LEGNANO;Programmato;14
12/04/2023;DAY HOSPITAL;MAGENTA;Programmato;11
12/04/2023;BIC;ABBIATEGRASSO;Programmato;10
12/04/2023;BIC;CUGGIONO;Programmato;6
12/04/2023;BIC;LEGNANO;Programmato;11
12/04/2023;BIC;MAGENTA;Programmato;10
12/04/2023;MAC;CUGGIONO;Programmato;1
12/04/2023;MAC;LEGNANO;Programmato;4
12/04/2023;MAC;MAGENTA;Programmato;5
13/04/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;2
13/04/2023;ORDINARIO;ABBIATEGRASSO;Programmato;5
13/04/2023;ORDINARIO;CUGGIONO;Da Ps;3
13/04/2023;ORDINARIO;CUGGIONO;Programmato;2
13/04/2023;ORDINARIO;LEGNANO;Programmato;34
13/04/2023;ORDINARIO;LEGNANO;Da Ps;36
13/04/2023;ORDINARIO;MAGENTA;Da Ps;20
13/04/2023;ORDINARIO;MAGENTA;Programmato;17
13/04/2023;DAY HOSPITAL;ABBIATEGRASSO;Programmato;2
13/04/2023;DAY HOSPITAL;CUGGIONO;Programmato;9
13/04/2023;DAY HOSPITAL;LEGNANO;Programmato;7
13/04/2023;DAY HOSPITAL;MAGENTA;Programmato;3
13/04/2023;BIC;ABBIATEGRASSO;Programmato;12
13/04/2023;BIC;CUGGIONO;Programmato;6
13/04/2023;BIC;LEGNANO;Programmato;10
13/04/2023;MAC;CUGGIONO;Programmato;4
13/04/2023;MAC;LEGNANO;Programmato;5
13/04/2023;MAC;MAGENTA;Programmato;3
14/04/2023;ORDINARIO;ABBIATEGRASSO;Programmato;3
14/04/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;2
14/04/2023;ORDINARIO;CUGGIONO;Programmato;2
14/04/2023;ORDINARIO;CUGGIONO;Da Ps;3
14/04/2023;ORDINARIO;LEGNANO;Programmato;13
14/04/2023;ORDINARIO;LEGNANO;Da Ps;28
14/04/2023;ORDINARIO;MAGENTA;Da Ps;17
14/04/2023;ORDINARIO;MAGENTA;Programmato;10
14/04/2023;DAY HOSPITAL;ABBIATEGRASSO;Programmato;3
14/04/2023;DAY HOSPITAL;CUGGIONO;Programmato;4
14/04/2023;DAY HOSPITAL;LEGNANO;Programmato;10
14/04/2023;DAY HOSPITAL;MAGENTA;Programmato;1
14/04/2023;BIC;ABBIATEGRASSO;Programmato;7
14/04/2023;BIC;CUGGIONO;Programmato;10
14/04/2023;BIC;LEGNANO;Programmato;13
14/04/2023;MAC;ABBIATEGRASSO;Programmato;1
14/04/2023;MAC;CUGGIONO;Programmato;3
14/04/2023;MAC;LEGNANO;Programmato;8
14/04/2023;MAC;MAGENTA;Programmato;4
15/04/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;2
15/04/2023;ORDINARIO;CUGGIONO;Da Ps;1
15/04/2023;ORDINARIO;CUGGIONO;Programmato;2
15/04/2023;ORDINARIO;LEGNANO;Da Ps;19
15/04/2023;ORDINARIO;LEGNANO;Programmato;2
15/04/2023;ORDINARIO;MAGENTA;Programmato;3
15/04/2023;ORDINARIO;MAGENTA;Da Ps;19
16/04/2023;ORDINARIO;CUGGIONO;Da Ps;1
16/04/2023;ORDINARIO;CUGGIONO;Programmato;1
16/04/2023;ORDINARIO;LEGNANO;Da Ps;25
16/04/2023;ORDINARIO;LEGNANO;Programmato;10
16/04/2023;ORDINARIO;MAGENTA;Da Ps;15
16/04/2023;ORDINARIO;MAGENTA;Programmato;4
17/04/2023;ORDINARIO;ABBIATEGRASSO;Programmato;2
17/04/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;3
17/04/2023;ORDINARIO;CUGGIONO;Programmato;4
17/04/2023;ORDINARIO;CUGGIONO;Da Ps;1
17/04/2023;ORDINARIO;LEGNANO;Da Ps;27
17/04/2023;ORDINARIO;LEGNANO;Programmato;35
17/04/2023;ORDINARIO;MAGENTA;Programmato;19
17/04/2023;ORDINARIO;MAGENTA;Da Ps;22
17/04/2023;DAY HOSPITAL;ABBIATEGRASSO;Programmato;5
17/04/2023;DAY HOSPITAL;CUGGIONO;Programmato;3
17/04/2023;DAY HOSPITAL;LEGNANO;Programmato;18
17/04/2023;DAY HOSPITAL;MAGENTA;Programmato;7
17/04/2023;BIC;ABBIATEGRASSO;Programmato;10
17/04/2023;BIC;CUGGIONO;Programmato;5
17/04/2023;BIC;LEGNANO;Programmato;13
17/04/2023;BIC;MAGENTA;Programmato;4
17/04/2023;MAC;CUGGIONO;Programmato;1
17/04/2023;MAC;LEGNANO;Programmato;7
17/04/2023;MAC;MAGENTA;Programmato;6
18/04/2023;ORDINARIO;ABBIATEGRASSO;Programmato;3
18/04/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;4
18/04/2023;ORDINARIO;CUGGIONO;Programmato;1
18/04/2023;ORDINARIO;CUGGIONO;Da Ps;3
18/04/2023;ORDINARIO;LEGNANO;Programmato;41
18/04/2023;ORDINARIO;LEGNANO;Da Ps;26
18/04/2023;ORDINARIO;MAGENTA;Da Ps;17
18/04/2023;ORDINARIO;MAGENTA;Programmato;15
18/04/2023;DAY HOSPITAL;ABBIATEGRASSO;Programmato;4
18/04/2023;DAY HOSPITAL;CUGGIONO;Programmato;8
18/04/2023;DAY HOSPITAL;LEGNANO;Programmato;10
18/04/2023;DAY HOSPITAL;MAGENTA;Programmato;9
18/04/2023;BIC;ABBIATEGRASSO;Programmato;9
18/04/2023;BIC;CUGGIONO;Programmato;6
18/04/2023;BIC;LEGNANO;Programmato;2
18/04/2023;BIC;MAGENTA;Programmato;10
18/04/2023;MAC;CUGGIONO;Programmato;3
18/04/2023;MAC;LEGNANO;Programmato;9
18/04/2023;MAC;MAGENTA;Programmato;3
19/04/2023;ORDINARIO;ABBIATEGRASSO;Programmato;1
19/04/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;3
19/04/2023;ORDINARIO;CUGGIONO;Da Ps;4
19/04/2023;ORDINARIO;LEGNANO;Programmato;35
19/04/2023;ORDINARIO;LEGNANO;Da Ps;37
