DATA_RICOVERO;REGIME;SEDE;TIPO_RICOVERO;NUMERO_RICOVERI
31/03/2021;ORDINARIO;LEGNANO;Programmato;16
31/03/2021;ORDINARIO;MAGENTA;Da Ps;19
31/03/2021;ORDINARIO;MAGENTA;Programmato;13
31/03/2021;DAY HOSPITAL;LEGNANO;Programmato;12
31/03/2021;DAY HOSPITAL;MAGENTA;Programmato;2
31/03/2021;BIC;LEGNANO;Programmato;5
31/03/2021;MAC;CUGGIONO;Programmato;4
31/03/2021;MAC;LEGNANO;Programmato;10
31/03/2021;MAC;MAGENTA;Programmato;4
01/04/2021;ORDINARIO;ABBIATEGRASSO;Programmato;11
01/04/2021;ORDINARIO;CUGGIONO;Programmato;1
01/04/2021;ORDINARIO;CUGGIONO;Da Ps;4
01/04/2021;ORDINARIO;LEGNANO;Da Ps;27
01/04/2021;ORDINARIO;LEGNANO;Programmato;18
01/04/2021;ORDINARIO;MAGENTA;Programmato;7
01/04/2021;ORDINARIO;MAGENTA;Da Ps;19
01/04/2021;DAY HOSPITAL;LEGNANO;Programmato;2
01/04/2021;DAY HOSPITAL;MAGENTA;Programmato;5
01/04/2021;BIC;LEGNANO;Programmato;8
01/04/2021;MAC;CUGGIONO;Programmato;2
01/04/2021;MAC;LEGNANO;Programmato;8
01/04/2021;MAC;MAGENTA;Programmato;2
02/04/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;1
02/04/2021;ORDINARIO;ABBIATEGRASSO;Programmato;5
02/04/2021;ORDINARIO;CUGGIONO;Da Ps;4
02/04/2021;ORDINARIO;CUGGIONO;Programmato;2
02/04/2021;ORDINARIO;LEGNANO;Da Ps;31
02/04/2021;ORDINARIO;LEGNANO;Programmato;16
02/04/2021;ORDINARIO;MAGENTA;Programmato;12
02/04/2021;ORDINARIO;MAGENTA;Da Ps;22
02/04/2021;DAY HOSPITAL;LEGNANO;Programmato;6
02/04/2021;BIC;MAGENTA;Programmato;4
02/04/2021;MAC;LEGNANO;Programmato;6
02/04/2021;MAC;MAGENTA;Programmato;5
03/04/2021;ORDINARIO;ABBIATEGRASSO;Programmato;5
03/04/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;1
03/04/2021;ORDINARIO;CUGGIONO;Da Ps;4
03/04/2021;ORDINARIO;CUGGIONO;Programmato;1
03/04/2021;ORDINARIO;LEGNANO;Da Ps;35
03/04/2021;ORDINARIO;LEGNANO;Programmato;8
03/04/2021;ORDINARIO;MAGENTA;Da Ps;19
03/04/2021;ORDINARIO;MAGENTA;Programmato;4
04/04/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;1
04/04/2021;ORDINARIO;CUGGIONO;Da Ps;4
04/04/2021;ORDINARIO;CUGGIONO;Programmato;1
04/04/2021;ORDINARIO;LEGNANO;Programmato;2
04/04/2021;ORDINARIO;LEGNANO;Da Ps;26
04/04/2021;ORDINARIO;MAGENTA;Programmato;3
04/04/2021;ORDINARIO;MAGENTA;Da Ps;13
05/04/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;2
05/04/2021;ORDINARIO;CUGGIONO;Da Ps;4
05/04/2021;ORDINARIO;LEGNANO;Da Ps;27
05/04/2021;ORDINARIO;LEGNANO;Programmato;8
05/04/2021;ORDINARIO;MAGENTA;Da Ps;15
05/04/2021;ORDINARIO;MAGENTA;Programmato;2
06/04/2021;ORDINARIO;ABBIATEGRASSO;Programmato;9
06/04/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;2
06/04/2021;ORDINARIO;CUGGIONO;Da Ps;2
06/04/2021;ORDINARIO;LEGNANO;Programmato;16
06/04/2021;ORDINARIO;LEGNANO;Da Ps;26
06/04/2021;ORDINARIO;MAGENTA;Da Ps;22
06/04/2021;ORDINARIO;MAGENTA;Programmato;9
06/04/2021;DAY HOSPITAL;LEGNANO;Programmato;4
06/04/2021;DAY HOSPITAL;MAGENTA;Programmato;5
06/04/2021;BIC;LEGNANO;Programmato;7
06/04/2021;MAC;CUGGIONO;Programmato;1
06/04/2021;MAC;LEGNANO;Programmato;6
07/04/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;1
07/04/2021;ORDINARIO;ABBIATEGRASSO;Programmato;5
07/04/2021;ORDINARIO;CUGGIONO;Programmato;1
07/04/2021;ORDINARIO;CUGGIONO;Da Ps;4
07/04/2021;ORDINARIO;LEGNANO;Programmato;24
07/04/2021;ORDINARIO;LEGNANO;Da Ps;24
07/04/2021;ORDINARIO;MAGENTA;Programmato;11
07/04/2021;ORDINARIO;MAGENTA;Da Ps;28
07/04/2021;DAY HOSPITAL;LEGNANO;Programmato;14
07/04/2021;DAY HOSPITAL;MAGENTA;Programmato;2
07/04/2021;BIC;LEGNANO;Programmato;2
07/04/2021;BIC;MAGENTA;Programmato;9
07/04/2021;MAC;CUGGIONO;Programmato;1
07/04/2021;MAC;LEGNANO;Programmato;2
08/04/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;3
08/04/2021;ORDINARIO;ABBIATEGRASSO;Programmato;3
08/04/2021;ORDINARIO;CUGGIONO;Da Ps;4
08/04/2021;ORDINARIO;LEGNANO;Programmato;16
08/04/2021;ORDINARIO;LEGNANO;Da Ps;26
08/04/2021;ORDINARIO;MAGENTA;Da Ps;15
08/04/2021;ORDINARIO;MAGENTA;Programmato;8
08/04/2021;DAY HOSPITAL;LEGNANO;Programmato;10
08/04/2021;DAY HOSPITAL;MAGENTA;Programmato;8
08/04/2021;BIC;LEGNANO;Programmato;11
08/04/2021;MAC;CUGGIONO;Programmato;2
08/04/2021;MAC;LEGNANO;Programmato;3
08/04/2021;MAC;MAGENTA;Programmato;3
09/04/2021;ORDINARIO;ABBIATEGRASSO;Programmato;6
09/04/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;5
09/04/2021;ORDINARIO;CUGGIONO;Programmato;2
09/04/2021;ORDINARIO;CUGGIONO;Da Ps;5
09/04/2021;ORDINARIO;LEGNANO;Da Ps;35
09/04/2021;ORDINARIO;LEGNANO;Programmato;14
09/04/2021;ORDINARIO;MAGENTA;Programmato;8
09/04/2021;ORDINARIO;MAGENTA;Da Ps;21
09/04/2021;DAY HOSPITAL;LEGNANO;Programmato;5
09/04/2021;DAY HOSPITAL;MAGENTA;Programmato;3
09/04/2021;BIC;LEGNANO;Programmato;7
09/04/2021;BIC;MAGENTA;Programmato;3
09/04/2021;MAC;CUGGIONO;Programmato;1
09/04/2021;MAC;LEGNANO;Programmato;3
09/04/2021;MAC;MAGENTA;Programmato;4
10/04/2021;ORDINARIO;ABBIATEGRASSO;Programmato;1
10/04/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;1
10/04/2021;ORDINARIO;CUGGIONO;Programmato;2
10/04/2021;ORDINARIO;LEGNANO;Programmato;7
10/04/2021;ORDINARIO;LEGNANO;Da Ps;27
10/04/2021;ORDINARIO;MAGENTA;Da Ps;10
10/04/2021;ORDINARIO;MAGENTA;Programmato;4
11/04/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;3
11/04/2021;ORDINARIO;CUGGIONO;Da Ps;2
11/04/2021;ORDINARIO;LEGNANO;Da Ps;13
11/04/2021;ORDINARIO;LEGNANO;Programmato;7
11/04/2021;ORDINARIO;MAGENTA;Da Ps;16
11/04/2021;ORDINARIO;MAGENTA;Programmato;2
12/04/2021;ORDINARIO;ABBIATEGRASSO;Programmato;11
12/04/2021;ORDINARIO;CUGGIONO;Da Ps;3
12/04/2021;ORDINARIO;LEGNANO;Programmato;13
12/04/2021;ORDINARIO;LEGNANO;Da Ps;24
12/04/2021;ORDINARIO;MAGENTA;Programmato;5
12/04/2021;ORDINARIO;MAGENTA;Da Ps;13
12/04/2021;DAY HOSPITAL;LEGNANO;Programmato;6
12/04/2021;DAY HOSPITAL;MAGENTA;Programmato;4
12/04/2021;MAC;CUGGIONO;Programmato;1
12/04/2021;MAC;LEGNANO;Programmato;7
12/04/2021;MAC;MAGENTA;Programmato;3
13/04/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;2
13/04/2021;ORDINARIO;ABBIATEGRASSO;Programmato;7
13/04/2021;ORDINARIO;CUGGIONO;Da Ps;2
13/04/2021;ORDINARIO;CUGGIONO;Programmato;4
13/04/2021;ORDINARIO;LEGNANO;Programmato;19
13/04/2021;ORDINARIO;LEGNANO;Da Ps;29
13/04/2021;ORDINARIO;MAGENTA;Da Ps;27
13/04/2021;ORDINARIO;MAGENTA;Programmato;14
13/04/2021;DAY HOSPITAL;LEGNANO;Programmato;3
13/04/2021;DAY HOSPITAL;MAGENTA;Programmato;1
13/04/2021;BIC;LEGNANO;Programmato;9
13/04/2021;BIC;MAGENTA;Programmato;4
13/04/2021;MAC;CUGGIONO;Programmato;3
13/04/2021;MAC;LEGNANO;Programmato;2
13/04/2021;MAC;MAGENTA;Programmato;3
14/04/2021;ORDINARIO;ABBIATEGRASSO;Programmato;9
14/04/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;4
14/04/2021;ORDINARIO;CUGGIONO;Da Ps;3
14/04/2021;ORDINARIO;CUGGIONO;Programmato;3
14/04/2021;ORDINARIO;LEGNANO;Programmato;23
14/04/2021;ORDINARIO;LEGNANO;Da Ps;23
14/04/2021;ORDINARIO;MAGENTA;Da Ps;22
14/04/2021;ORDINARIO;MAGENTA;Programmato;6
14/04/2021;DAY HOSPITAL;LEGNANO;Programmato;8
14/04/2021;DAY HOSPITAL;MAGENTA;Programmato;2
14/04/2021;BIC;LEGNANO;Programmato;4
14/04/2021;BIC;MAGENTA;Programmato;8
14/04/2021;MAC;CUGGIONO;Programmato;2
14/04/2021;MAC;LEGNANO;Programmato;8
14/04/2021;MAC;MAGENTA;Programmato;3
15/04/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;4
15/04/2021;ORDINARIO;ABBIATEGRASSO;Programmato;4
15/04/2021;ORDINARIO;CUGGIONO;Programmato;1
15/04/2021;ORDINARIO;CUGGIONO;Da Ps;2
15/04/2021;ORDINARIO;LEGNANO;Da Ps;25
15/04/2021;ORDINARIO;LEGNANO;Programmato;13
15/04/2021;ORDINARIO;MAGENTA;Programmato;4
15/04/2021;ORDINARIO;MAGENTA;Da Ps;24
15/04/2021;DAY HOSPITAL;ABBIATEGRASSO;Programmato;1
15/04/2021;DAY HOSPITAL;LEGNANO;Programmato;12
15/04/2021;DAY HOSPITAL;MAGENTA;Programmato;6
15/04/2021;BIC;LEGNANO;Programmato;10
15/04/2021;MAC;CUGGIONO;Programmato;2
15/04/2021;MAC;LEGNANO;Programmato;8
15/04/2021;MAC;MAGENTA;Programmato;2
16/04/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;5
16/04/2021;ORDINARIO;ABBIATEGRASSO;Programmato;8
16/04/2021;ORDINARIO;CUGGIONO;Da Ps;3
16/04/2021;ORDINARIO;CUGGIONO;Programmato;2
16/04/2021;ORDINARIO;LEGNANO;Programmato;11
16/04/2021;ORDINARIO;LEGNANO;Da Ps;20
16/04/2021;ORDINARIO;MAGENTA;Da Ps;18
16/04/2021;ORDINARIO;MAGENTA;Programmato;11
16/04/2021;DAY HOSPITAL;LEGNANO;Programmato;5
16/04/2021;DAY HOSPITAL;MAGENTA;Programmato;2
16/04/2021;BIC;LEGNANO;Programmato;6
16/04/2021;BIC;MAGENTA;Programmato;4
16/04/2021;MAC;CUGGIONO;Programmato;2
16/04/2021;MAC;LEGNANO;Programmato;3
16/04/2021;MAC;MAGENTA;Programmato;1
17/04/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;1
17/04/2021;ORDINARIO;CUGGIONO;Da Ps;1
17/04/2021;ORDINARIO;LEGNANO;Programmato;5
17/04/2021;ORDINARIO;LEGNANO;Da Ps;27
17/04/2021;ORDINARIO;MAGENTA;Da Ps;20
17/04/2021;ORDINARIO;MAGENTA;Programmato;3
18/04/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;1
18/04/2021;ORDINARIO;CUGGIONO;Programmato;2
18/04/2021;ORDINARIO;LEGNANO;Da Ps;31
18/04/2021;ORDINARIO;LEGNANO;Programmato;9
18/04/2021;ORDINARIO;MAGENTA;Da Ps;12
18/04/2021;ORDINARIO;MAGENTA;Programmato;3
19/04/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;5
19/04/2021;ORDINARIO;ABBIATEGRASSO;Programmato;2
19/04/2021;ORDINARIO;CUGGIONO;Da Ps;1
19/04/2021;ORDINARIO;CUGGIONO;Programmato;1
19/04/2021;ORDINARIO;LEGNANO;Programmato;13
19/04/2021;ORDINARIO;LEGNANO;Da Ps;22
19/04/2021;ORDINARIO;MAGENTA;Da Ps;21
19/04/2021;ORDINARIO;MAGENTA;Programmato;7
19/04/2021;DAY HOSPITAL;LEGNANO;Programmato;7
19/04/2021;DAY HOSPITAL;MAGENTA;Programmato;2
19/04/2021;BIC;LEGNANO;Programmato;6
19/04/2021;MAC;LEGNANO;Programmato;6
19/04/2021;MAC;MAGENTA;Programmato;10
20/04/2021;ORDINARIO;ABBIATEGRASSO;Programmato;7
20/04/2021;ORDINARIO;CUGGIONO;Programmato;1
20/04/2021;ORDINARIO;CUGGIONO;Da Ps;3
20/04/2021;ORDINARIO;LEGNANO;Programmato;22
20/04/2021;ORDINARIO;LEGNANO;Da Ps;28
20/04/2021;ORDINARIO;MAGENTA;Da Ps;13
20/04/2021;ORDINARIO;MAGENTA;Programmato;9
20/04/2021;DAY HOSPITAL;LEGNANO;Programmato;7
20/04/2021;DAY HOSPITAL;MAGENTA;Programmato;5
20/04/2021;BIC;LEGNANO;Programmato;6
20/04/2021;MAC;CUGGIONO;Programmato;3
20/04/2021;MAC;LEGNANO;Programmato;7
20/04/2021;MAC;MAGENTA;Programmato;2
21/04/2021;ORDINARIO;ABBIATEGRASSO;Programmato;7
21/04/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;5
21/04/2021;ORDINARIO;CUGGIONO;Programmato;2
21/04/2021;ORDINARIO;CUGGIONO;Da Ps;6
21/04/2021;ORDINARIO;LEGNANO;Da Ps;28
21/04/2021;ORDINARIO;LEGNANO;Programmato;21
21/04/2021;ORDINARIO;MAGENTA;Da Ps;23
21/04/2021;ORDINARIO;MAGENTA;Programmato;9
21/04/2021;DAY HOSPITAL;LEGNANO;Programmato;14
21/04/2021;DAY HOSPITAL;MAGENTA;Programmato;4
21/04/2021;BIC;LEGNANO;Programmato;3
21/04/2021;BIC;MAGENTA;Programmato;9
21/04/2021;MAC;CUGGIONO;Programmato;2
21/04/2021;MAC;LEGNANO;Programmato;3
21/04/2021;MAC;MAGENTA;Programmato;2
22/04/2021;ORDINARIO;ABBIATEGRASSO;Programmato;7
22/04/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;2
22/04/2021;ORDINARIO;CUGGIONO;Programmato;3
22/04/2021;ORDINARIO;CUGGIONO;Da Ps;5
22/04/2021;ORDINARIO;LEGNANO;Programmato;10
22/04/2021;ORDINARIO;LEGNANO;Da Ps;25
22/04/2021;ORDINARIO;MAGENTA;Da Ps;19
22/04/2021;ORDINARIO;MAGENTA;Programmato;8
22/04/2021;DAY HOSPITAL;ABBIATEGRASSO;Programmato;1
22/04/2021;DAY HOSPITAL;LEGNANO;Programmato;10
22/04/2021;DAY HOSPITAL;MAGENTA;Programmato;6
22/04/2021;BIC;LEGNANO;Programmato;5
22/04/2021;MAC;CUGGIONO;Programmato;1
22/04/2021;MAC;LEGNANO;Programmato;11
22/04/2021;MAC;MAGENTA;Programmato;4
23/04/2021;ORDINARIO;ABBIATEGRASSO;Programmato;8
23/04/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;5
23/04/2021;ORDINARIO;CUGGIONO;Da Ps;2
23/04/2021;ORDINARIO;CUGGIONO;Programmato;5
23/04/2021;ORDINARIO;LEGNANO;Da Ps;30
23/04/2021;ORDINARIO;LEGNANO;Programmato;6
23/04/2021;ORDINARIO;MAGENTA;Da Ps;13
23/04/2021;ORDINARIO;MAGENTA;Programmato;8
23/04/2021;DAY HOSPITAL;LEGNANO;Programmato;5
23/04/2021;DAY HOSPITAL;MAGENTA;Programmato;1
23/04/2021;BIC;LEGNANO;Programmato;6
23/04/2021;BIC;MAGENTA;Programmato;2
23/04/2021;MAC;CUGGIONO;Programmato;2
23/04/2021;MAC;LEGNANO;Programmato;2
24/04/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;2
24/04/2021;ORDINARIO;CUGGIONO;Programmato;1
24/04/2021;ORDINARIO;CUGGIONO;Da Ps;2
24/04/2021;ORDINARIO;LEGNANO;Programmato;5
24/04/2021;ORDINARIO;LEGNANO;Da Ps;26
24/04/2021;ORDINARIO;MAGENTA;Programmato;2
24/04/2021;ORDINARIO;MAGENTA;Da Ps;10
25/04/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;3
25/04/2021;ORDINARIO;CUGGIONO;Da Ps;1
25/04/2021;ORDINARIO;LEGNANO;Programmato;9
25/04/2021;ORDINARIO;LEGNANO;Da Ps;17
25/04/2021;ORDINARIO;MAGENTA;Da Ps;18
25/04/2021;ORDINARIO;MAGENTA;Programmato;3
26/04/2021;ORDINARIO;ABBIATEGRASSO;Programmato;3
26/04/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;6
26/04/2021;ORDINARIO;CUGGIONO;Da Ps;2
26/04/2021;ORDINARIO;CUGGIONO;Programmato;2
26/04/2021;ORDINARIO;LEGNANO;Programmato;10
26/04/2021;ORDINARIO;LEGNANO;Da Ps;20
26/04/2021;ORDINARIO;MAGENTA;Programmato;9
26/04/2021;ORDINARIO;MAGENTA;Da Ps;15
26/04/2021;DAY HOSPITAL;LEGNANO;Programmato;5
26/04/2021;DAY HOSPITAL;MAGENTA;Programmato;1
26/04/2021;MAC;CUGGIONO;Programmato;1
26/04/2021;MAC;LEGNANO;Programmato;5
26/04/2021;MAC;MAGENTA;Programmato;3
27/04/2021;ORDINARIO;ABBIATEGRASSO;Programmato;8
27/04/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;2
27/04/2021;ORDINARIO;CUGGIONO;Programmato;5
27/04/2021;ORDINARIO;CUGGIONO;Da Ps;2
27/04/2021;ORDINARIO;LEGNANO;Da Ps;34
27/04/2021;ORDINARIO;LEGNANO;Programmato;14
27/04/2021;ORDINARIO;MAGENTA;Programmato;9
27/04/2021;ORDINARIO;MAGENTA;Da Ps;28
27/04/2021;DAY HOSPITAL;LEGNANO;Programmato;8
27/04/2021;DAY HOSPITAL;MAGENTA;Programmato;3
27/04/2021;BIC;LEGNANO;Programmato;3
27/04/2021;BIC;MAGENTA;Programmato;4
27/04/2021;MAC;CUGGIONO;Programmato;3
27/04/2021;MAC;LEGNANO;Programmato;4
27/04/2021;MAC;MAGENTA;Programmato;1
28/04/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;4
28/04/2021;ORDINARIO;ABBIATEGRASSO;Programmato;6
28/04/2021;ORDINARIO;CUGGIONO;Da Ps;2
28/04/2021;ORDINARIO;CUGGIONO;Programmato;4
28/04/2021;ORDINARIO;LEGNANO;Programmato;20
28/04/2021;ORDINARIO;LEGNANO;Da Ps;19
28/04/2021;ORDINARIO;MAGENTA;Da Ps;18
28/04/2021;ORDINARIO;MAGENTA;Programmato;7
28/04/2021;DAY HOSPITAL;LEGNANO;Programmato;13
28/04/2021;DAY HOSPITAL;MAGENTA;Programmato;3
28/04/2021;BIC;LEGNANO;Programmato;1
28/04/2021;MAC;CUGGIONO;Programmato;2
28/04/2021;MAC;LEGNANO;Programmato;6
28/04/2021;MAC;MAGENTA;Programmato;7
29/04/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;4
29/04/2021;ORDINARIO;ABBIATEGRASSO;Programmato;7
29/04/2021;ORDINARIO;CUGGIONO;Da Ps;3
29/04/2021;ORDINARIO;CUGGIONO;Programmato;3
29/04/2021;ORDINARIO;LEGNANO;Da Ps;26
29/04/2021;ORDINARIO;LEGNANO;Programmato;18
29/04/2021;ORDINARIO;MAGENTA;Da Ps;18
29/04/2021;ORDINARIO;MAGENTA;Programmato;4
29/04/2021;DAY HOSPITAL;ABBIATEGRASSO;Programmato;1
29/04/2021;DAY HOSPITAL;LEGNANO;Programmato;8
29/04/2021;DAY HOSPITAL;MAGENTA;Programmato;8
29/04/2021;BIC;LEGNANO;Programmato;10
29/04/2021;MAC;CUGGIONO;Programmato;1
29/04/2021;MAC;LEGNANO;Programmato;3
30/04/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;2
30/04/2021;ORDINARIO;ABBIATEGRASSO;Programmato;6
30/04/2021;ORDINARIO;CUGGIONO;Programmato;1
30/04/2021;ORDINARIO;LEGNANO;Da Ps;32
30/04/2021;ORDINARIO;LEGNANO;Programmato;17
30/04/2021;ORDINARIO;MAGENTA;Da Ps;11
30/04/2021;ORDINARIO;MAGENTA;Programmato;8
30/04/2021;DAY HOSPITAL;LEGNANO;Programmato;5
30/04/2021;DAY HOSPITAL;MAGENTA;Programmato;2
30/04/2021;BIC;LEGNANO;Programmato;6
30/04/2021;BIC;MAGENTA;Programmato;3
30/04/2021;MAC;ABBIATEGRASSO;Programmato;1
30/04/2021;MAC;LEGNANO;Programmato;3
30/04/2021;MAC;MAGENTA;Programmato;2
01/05/2021;ORDINARIO;ABBIATEGRASSO;Programmato;1
01/05/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;4
01/05/2021;ORDINARIO;CUGGIONO;Programmato;1
01/05/2021;ORDINARIO;LEGNANO;Da Ps;27
01/05/2021;ORDINARIO;LEGNANO;Programmato;6
01/05/2021;ORDINARIO;MAGENTA;Programmato;3
01/05/2021;ORDINARIO;MAGENTA;Da Ps;17
02/05/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;3
02/05/2021;ORDINARIO;LEGNANO;Da Ps;25
02/05/2021;ORDINARIO;LEGNANO;Programmato;8
02/05/2021;ORDINARIO;MAGENTA;Programmato;4
02/05/2021;ORDINARIO;MAGENTA;Da Ps;12
03/05/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;4
03/05/2021;ORDINARIO;ABBIATEGRASSO;Programmato;5
03/05/2021;ORDINARIO;CUGGIONO;Da Ps;1
03/05/2021;ORDINARIO;CUGGIONO;Programmato;2
03/05/2021;ORDINARIO;LEGNANO;Da Ps;30
03/05/2021;ORDINARIO;LEGNANO;Programmato;14
03/05/2021;ORDINARIO;MAGENTA;Programmato;8
03/05/2021;ORDINARIO;MAGENTA;Da Ps;21
03/05/2021;DAY HOSPITAL;LEGNANO;Programmato;5
03/05/2021;DAY HOSPITAL;MAGENTA;Programmato;3
03/05/2021;BIC;LEGNANO;Programmato;4
03/05/2021;MAC;CUGGIONO;Programmato;2
03/05/2021;MAC;LEGNANO;Programmato;9
03/05/2021;MAC;MAGENTA;Programmato;8
04/05/2021;ORDINARIO;ABBIATEGRASSO;Programmato;4
04/05/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;3
04/05/2021;ORDINARIO;CUGGIONO;Programmato;2
04/05/2021;ORDINARIO;CUGGIONO;Da Ps;2
04/05/2021;ORDINARIO;LEGNANO;Programmato;17
04/05/2021;ORDINARIO;LEGNANO;Da Ps;24
04/05/2021;ORDINARIO;MAGENTA;Da Ps;20
04/05/2021;ORDINARIO;MAGENTA;Programmato;7
04/05/2021;DAY HOSPITAL;LEGNANO;Programmato;4
04/05/2021;DAY HOSPITAL;MAGENTA;Programmato;5
04/05/2021;BIC;LEGNANO;Programmato;8
04/05/2021;BIC;MAGENTA;Programmato;1
04/05/2021;MAC;ABBIATEGRASSO;Programmato;1
04/05/2021;MAC;CUGGIONO;Programmato;5
04/05/2021;MAC;LEGNANO;Programmato;6
04/05/2021;MAC;MAGENTA;Programmato;7
05/05/2021;ORDINARIO;ABBIATEGRASSO;Programmato;4
05/05/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;3
05/05/2021;ORDINARIO;CUGGIONO;Programmato;2
05/05/2021;ORDINARIO;CUGGIONO;Da Ps;1
05/05/2021;ORDINARIO;LEGNANO;Programmato;16
05/05/2021;ORDINARIO;LEGNANO;Da Ps;32
05/05/2021;ORDINARIO;MAGENTA;Da Ps;14
05/05/2021;ORDINARIO;MAGENTA;Programmato;10
05/05/2021;DAY HOSPITAL;LEGNANO;Programmato;16
05/05/2021;DAY HOSPITAL;MAGENTA;Programmato;3
05/05/2021;BIC;LEGNANO;Programmato;2
05/05/2021;BIC;MAGENTA;Programmato;9
05/05/2021;MAC;CUGGIONO;Programmato;2
05/05/2021;MAC;LEGNANO;Programmato;4
05/05/2021;MAC;MAGENTA;Programmato;4
06/05/2021;ORDINARIO;ABBIATEGRASSO;Programmato;3
06/05/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;2
06/05/2021;ORDINARIO;CUGGIONO;Da Ps;1
06/05/2021;ORDINARIO;LEGNANO;Programmato;16
06/05/2021;ORDINARIO;LEGNANO;Da Ps;28
06/05/2021;ORDINARIO;MAGENTA;Programmato;13
06/05/2021;ORDINARIO;MAGENTA;Da Ps;10
06/05/2021;DAY HOSPITAL;ABBIATEGRASSO;Programmato;1
06/05/2021;DAY HOSPITAL;LEGNANO;Programmato;6
06/05/2021;DAY HOSPITAL;MAGENTA;Programmato;6
06/05/2021;BIC;LEGNANO;Programmato;12
06/05/2021;MAC;CUGGIONO;Programmato;1
06/05/2021;MAC;LEGNANO;Programmato;4
06/05/2021;MAC;MAGENTA;Programmato;2
07/05/2021;ORDINARIO;ABBIATEGRASSO;Programmato;4
07/05/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;6
07/05/2021;ORDINARIO;CUGGIONO;Da Ps;2
07/05/2021;ORDINARIO;CUGGIONO;Programmato;1
07/05/2021;ORDINARIO;LEGNANO;Programmato;16
07/05/2021;ORDINARIO;LEGNANO;Da Ps;33
07/05/2021;ORDINARIO;MAGENTA;Da Ps;19
07/05/2021;ORDINARIO;MAGENTA;Programmato;8
07/05/2021;DAY HOSPITAL;LEGNANO;Programmato;6
07/05/2021;DAY HOSPITAL;MAGENTA;Programmato;4
07/05/2021;BIC;LEGNANO;Programmato;6
07/05/2021;BIC;MAGENTA;Programmato;1
07/05/2021;MAC;CUGGIONO;Programmato;1
07/05/2021;MAC;MAGENTA;Programmato;3
08/05/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;1
08/05/2021;ORDINARIO;CUGGIONO;Programmato;1
08/05/2021;ORDINARIO;CUGGIONO;Da Ps;2
08/05/2021;ORDINARIO;LEGNANO;Da Ps;26
08/05/2021;ORDINARIO;LEGNANO;Programmato;6
08/05/2021;ORDINARIO;MAGENTA;Programmato;7
08/05/2021;ORDINARIO;MAGENTA;Da Ps;14
09/05/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;2
09/05/2021;ORDINARIO;LEGNANO;Da Ps;14
09/05/2021;ORDINARIO;LEGNANO;Programmato;9
09/05/2021;ORDINARIO;MAGENTA;Programmato;4
09/05/2021;ORDINARIO;MAGENTA;Da Ps;20
10/05/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;2
10/05/2021;ORDINARIO;ABBIATEGRASSO;Programmato;6
10/05/2021;ORDINARIO;CUGGIONO;Da Ps;1
10/05/2021;ORDINARIO;CUGGIONO;Programmato;3
10/05/2021;ORDINARIO;LEGNANO;Programmato;15
10/05/2021;ORDINARIO;LEGNANO;Da Ps;30
10/05/2021;ORDINARIO;MAGENTA;Da Ps;17
10/05/2021;ORDINARIO;MAGENTA;Programmato;11
10/05/2021;DAY HOSPITAL;LEGNANO;Programmato;4
10/05/2021;DAY HOSPITAL;MAGENTA;Programmato;3
10/05/2021;BIC;LEGNANO;Programmato;6
10/05/2021;MAC;ABBIATEGRASSO;Programmato;1
10/05/2021;MAC;CUGGIONO;Programmato;1
10/05/2021;MAC;LEGNANO;Programmato;8
10/05/2021;MAC;MAGENTA;Programmato;4
