DATA_RICOVERO;REGIME;SEDE;TIPO_RICOVERO;NUMERO_RICOVERI
05/07/2022;ORDINARIO;LEGNANO;Da Ps;26
05/07/2022;ORDINARIO;MAGENTA;Programmato;18
05/07/2022;ORDINARIO;MAGENTA;Da Ps;23
05/07/2022;DAY HOSPITAL;CUGGIONO;Programmato;7
05/07/2022;DAY HOSPITAL;LEGNANO;Programmato;2
05/07/2022;DAY HOSPITAL;MAGENTA;Programmato;5
05/07/2022;BIC;ABBIATEGRASSO;Programmato;10
05/07/2022;BIC;CUGGIONO;Programmato;8
05/07/2022;BIC;LEGNANO;Programmato;1
05/07/2022;MAC;CUGGIONO;Programmato;7
05/07/2022;MAC;LEGNANO;Programmato;9
05/07/2022;MAC;MAGENTA;Programmato;3
06/07/2022;ORDINARIO;ABBIATEGRASSO;Programmato;3
06/07/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;1
06/07/2022;ORDINARIO;CUGGIONO;Da Ps;1
06/07/2022;ORDINARIO;CUGGIONO;Programmato;2
06/07/2022;ORDINARIO;LEGNANO;Da Ps;30
06/07/2022;ORDINARIO;LEGNANO;Programmato;30
06/07/2022;ORDINARIO;MAGENTA;Programmato;16
06/07/2022;ORDINARIO;MAGENTA;Da Ps;17
06/07/2022;DAY HOSPITAL;CUGGIONO;Programmato;7
06/07/2022;DAY HOSPITAL;LEGNANO;Programmato;21
06/07/2022;DAY HOSPITAL;MAGENTA;Programmato;8
06/07/2022;BIC;ABBIATEGRASSO;Programmato;10
06/07/2022;BIC;CUGGIONO;Programmato;6
06/07/2022;BIC;LEGNANO;Programmato;8
06/07/2022;BIC;MAGENTA;Programmato;2
06/07/2022;MAC;CUGGIONO;Programmato;1
06/07/2022;MAC;LEGNANO;Programmato;6
06/07/2022;MAC;MAGENTA;Programmato;5
07/07/2022;ORDINARIO;ABBIATEGRASSO;Programmato;3
07/07/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;2
07/07/2022;ORDINARIO;CUGGIONO;Programmato;1
07/07/2022;ORDINARIO;LEGNANO;Programmato;30
07/07/2022;ORDINARIO;LEGNANO;Da Ps;35
07/07/2022;ORDINARIO;MAGENTA;Da Ps;21
07/07/2022;ORDINARIO;MAGENTA;Programmato;15
07/07/2022;DAY HOSPITAL;ABBIATEGRASSO;Programmato;4
07/07/2022;DAY HOSPITAL;CUGGIONO;Programmato;5
07/07/2022;DAY HOSPITAL;LEGNANO;Programmato;13
07/07/2022;DAY HOSPITAL;MAGENTA;Programmato;4
07/07/2022;BIC;ABBIATEGRASSO;Programmato;1
07/07/2022;BIC;CUGGIONO;Programmato;6
07/07/2022;BIC;LEGNANO;Programmato;14
07/07/2022;MAC;CUGGIONO;Programmato;2
07/07/2022;MAC;LEGNANO;Programmato;6
07/07/2022;MAC;MAGENTA;Programmato;3
08/07/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;4
08/07/2022;ORDINARIO;ABBIATEGRASSO;Programmato;1
08/07/2022;ORDINARIO;CUGGIONO;Da Ps;3
08/07/2022;ORDINARIO;CUGGIONO;Programmato;4
08/07/2022;ORDINARIO;LEGNANO;Da Ps;31
08/07/2022;ORDINARIO;LEGNANO;Programmato;11
08/07/2022;ORDINARIO;MAGENTA;Da Ps;17
08/07/2022;ORDINARIO;MAGENTA;Programmato;7
08/07/2022;DAY HOSPITAL;CUGGIONO;Programmato;8
08/07/2022;DAY HOSPITAL;LEGNANO;Programmato;8
08/07/2022;DAY HOSPITAL;MAGENTA;Programmato;4
08/07/2022;BIC;ABBIATEGRASSO;Programmato;9
08/07/2022;BIC;LEGNANO;Programmato;17
08/07/2022;BIC;MAGENTA;Programmato;1
08/07/2022;MAC;CUGGIONO;Programmato;3
08/07/2022;MAC;LEGNANO;Programmato;3
08/07/2022;MAC;MAGENTA;Programmato;5
09/07/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;2
09/07/2022;ORDINARIO;CUGGIONO;Da Ps;2
09/07/2022;ORDINARIO;CUGGIONO;Programmato;1
09/07/2022;ORDINARIO;LEGNANO;Da Ps;17
09/07/2022;ORDINARIO;LEGNANO;Programmato;6
09/07/2022;ORDINARIO;MAGENTA;Da Ps;15
10/07/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;1
10/07/2022;ORDINARIO;CUGGIONO;Da Ps;1
10/07/2022;ORDINARIO;LEGNANO;Da Ps;17
10/07/2022;ORDINARIO;LEGNANO;Programmato;19
10/07/2022;ORDINARIO;MAGENTA;Programmato;7
10/07/2022;ORDINARIO;MAGENTA;Da Ps;17
11/07/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;3
11/07/2022;ORDINARIO;ABBIATEGRASSO;Programmato;2
11/07/2022;ORDINARIO;CUGGIONO;Da Ps;2
11/07/2022;ORDINARIO;CUGGIONO;Programmato;3
11/07/2022;ORDINARIO;LEGNANO;Da Ps;22
11/07/2022;ORDINARIO;LEGNANO;Programmato;22
11/07/2022;ORDINARIO;MAGENTA;Programmato;12
11/07/2022;ORDINARIO;MAGENTA;Da Ps;16
11/07/2022;DAY HOSPITAL;ABBIATEGRASSO;Programmato;3
11/07/2022;DAY HOSPITAL;CUGGIONO;Programmato;1
11/07/2022;DAY HOSPITAL;LEGNANO;Programmato;14
11/07/2022;DAY HOSPITAL;MAGENTA;Programmato;13
11/07/2022;BIC;ABBIATEGRASSO;Programmato;4
11/07/2022;BIC;CUGGIONO;Programmato;9
11/07/2022;BIC;LEGNANO;Programmato;10
11/07/2022;BIC;MAGENTA;Programmato;1
11/07/2022;MAC;CUGGIONO;Programmato;1
11/07/2022;MAC;LEGNANO;Programmato;8
11/07/2022;MAC;MAGENTA;Programmato;1
12/07/2022;ORDINARIO;ABBIATEGRASSO;Programmato;3
12/07/2022;ORDINARIO;CUGGIONO;Da Ps;2
12/07/2022;ORDINARIO;CUGGIONO;Programmato;2
12/07/2022;ORDINARIO;LEGNANO;Da Ps;30
12/07/2022;ORDINARIO;LEGNANO;Programmato;34
12/07/2022;ORDINARIO;MAGENTA;Programmato;13
12/07/2022;ORDINARIO;MAGENTA;Da Ps;9
12/07/2022;DAY HOSPITAL;CUGGIONO;Programmato;8
12/07/2022;DAY HOSPITAL;LEGNANO;Programmato;2
12/07/2022;DAY HOSPITAL;MAGENTA;Programmato;7
12/07/2022;BIC;ABBIATEGRASSO;Programmato;10
12/07/2022;BIC;CUGGIONO;Programmato;7
12/07/2022;BIC;LEGNANO;Programmato;2
12/07/2022;MAC;CUGGIONO;Programmato;8
12/07/2022;MAC;LEGNANO;Programmato;3
12/07/2022;MAC;MAGENTA;Programmato;2
13/07/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;4
13/07/2022;ORDINARIO;ABBIATEGRASSO;Programmato;1
13/07/2022;ORDINARIO;CUGGIONO;Da Ps;1
13/07/2022;ORDINARIO;LEGNANO;Programmato;32
13/07/2022;ORDINARIO;LEGNANO;Da Ps;29
13/07/2022;ORDINARIO;MAGENTA;Programmato;14
13/07/2022;ORDINARIO;MAGENTA;Da Ps;12
13/07/2022;DAY HOSPITAL;CUGGIONO;Programmato;7
13/07/2022;DAY HOSPITAL;LEGNANO;Programmato;16
13/07/2022;DAY HOSPITAL;MAGENTA;Programmato;8
13/07/2022;BIC;ABBIATEGRASSO;Programmato;10
13/07/2022;BIC;CUGGIONO;Programmato;5
13/07/2022;BIC;LEGNANO;Programmato;8
13/07/2022;MAC;CUGGIONO;Programmato;1
13/07/2022;MAC;LEGNANO;Programmato;11
13/07/2022;MAC;MAGENTA;Programmato;1
14/07/2022;ORDINARIO;ABBIATEGRASSO;Programmato;1
14/07/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;3
14/07/2022;ORDINARIO;CUGGIONO;Programmato;2
14/07/2022;ORDINARIO;CUGGIONO;Da Ps;3
14/07/2022;ORDINARIO;LEGNANO;Programmato;34
14/07/2022;ORDINARIO;LEGNANO;Da Ps;22
14/07/2022;ORDINARIO;MAGENTA;Programmato;10
14/07/2022;ORDINARIO;MAGENTA;Da Ps;11
14/07/2022;DAY HOSPITAL;ABBIATEGRASSO;Programmato;2
14/07/2022;DAY HOSPITAL;CUGGIONO;Programmato;7
14/07/2022;DAY HOSPITAL;LEGNANO;Programmato;8
14/07/2022;DAY HOSPITAL;MAGENTA;Programmato;5
14/07/2022;BIC;ABBIATEGRASSO;Programmato;12
14/07/2022;BIC;CUGGIONO;Programmato;5
14/07/2022;BIC;LEGNANO;Programmato;13
14/07/2022;MAC;CUGGIONO;Programmato;1
14/07/2022;MAC;LEGNANO;Programmato;1
14/07/2022;MAC;MAGENTA;Programmato;1
15/07/2022;ORDINARIO;ABBIATEGRASSO;Programmato;1
15/07/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;5
15/07/2022;ORDINARIO;CUGGIONO;Programmato;1
15/07/2022;ORDINARIO;CUGGIONO;Da Ps;2
15/07/2022;ORDINARIO;LEGNANO;Programmato;19
15/07/2022;ORDINARIO;LEGNANO;Da Ps;39
15/07/2022;ORDINARIO;MAGENTA;Da Ps;15
15/07/2022;ORDINARIO;MAGENTA;Programmato;12
15/07/2022;DAY HOSPITAL;CUGGIONO;Programmato;4
15/07/2022;DAY HOSPITAL;LEGNANO;Programmato;9
15/07/2022;DAY HOSPITAL;MAGENTA;Programmato;7
15/07/2022;BIC;ABBIATEGRASSO;Programmato;10
15/07/2022;BIC;LEGNANO;Programmato;16
15/07/2022;MAC;CUGGIONO;Programmato;2
15/07/2022;MAC;LEGNANO;Programmato;6
15/07/2022;MAC;MAGENTA;Programmato;1
16/07/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;1
16/07/2022;ORDINARIO;CUGGIONO;Da Ps;2
16/07/2022;ORDINARIO;LEGNANO;Programmato;4
16/07/2022;ORDINARIO;LEGNANO;Da Ps;26
16/07/2022;ORDINARIO;MAGENTA;Da Ps;19
16/07/2022;ORDINARIO;MAGENTA;Programmato;5
17/07/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;3
17/07/2022;ORDINARIO;ABBIATEGRASSO;Programmato;1
17/07/2022;ORDINARIO;CUGGIONO;Da Ps;1
17/07/2022;ORDINARIO;LEGNANO;Programmato;18
17/07/2022;ORDINARIO;LEGNANO;Da Ps;17
17/07/2022;ORDINARIO;MAGENTA;Programmato;4
17/07/2022;ORDINARIO;MAGENTA;Da Ps;15
18/07/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;2
18/07/2022;ORDINARIO;ABBIATEGRASSO;Programmato;3
18/07/2022;ORDINARIO;CUGGIONO;Da Ps;3
18/07/2022;ORDINARIO;CUGGIONO;Programmato;3
18/07/2022;ORDINARIO;LEGNANO;Da Ps;27
18/07/2022;ORDINARIO;LEGNANO;Programmato;23
18/07/2022;ORDINARIO;MAGENTA;Programmato;13
18/07/2022;ORDINARIO;MAGENTA;Da Ps;24
18/07/2022;DAY HOSPITAL;ABBIATEGRASSO;Programmato;5
18/07/2022;DAY HOSPITAL;CUGGIONO;Programmato;2
18/07/2022;DAY HOSPITAL;LEGNANO;Programmato;9
18/07/2022;DAY HOSPITAL;MAGENTA;Programmato;2
18/07/2022;BIC;ABBIATEGRASSO;Programmato;10
18/07/2022;BIC;CUGGIONO;Programmato;10
18/07/2022;BIC;LEGNANO;Programmato;11
18/07/2022;MAC;CUGGIONO;Programmato;2
18/07/2022;MAC;LEGNANO;Programmato;4
18/07/2022;MAC;MAGENTA;Programmato;4
19/07/2022;ORDINARIO;ABBIATEGRASSO;Programmato;2
19/07/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;2
19/07/2022;ORDINARIO;CUGGIONO;Programmato;4
19/07/2022;ORDINARIO;CUGGIONO;Da Ps;2
19/07/2022;ORDINARIO;LEGNANO;Programmato;27
19/07/2022;ORDINARIO;LEGNANO;Da Ps;19
19/07/2022;ORDINARIO;MAGENTA;Programmato;12
19/07/2022;ORDINARIO;MAGENTA;Da Ps;20
19/07/2022;DAY HOSPITAL;ABBIATEGRASSO;Programmato;1
19/07/2022;DAY HOSPITAL;CUGGIONO;Programmato;7
19/07/2022;DAY HOSPITAL;LEGNANO;Programmato;6
19/07/2022;DAY HOSPITAL;MAGENTA;Programmato;8
19/07/2022;BIC;ABBIATEGRASSO;Programmato;8
19/07/2022;BIC;CUGGIONO;Programmato;7
19/07/2022;BIC;MAGENTA;Programmato;1
19/07/2022;MAC;CUGGIONO;Programmato;2
19/07/2022;MAC;LEGNANO;Programmato;6
19/07/2022;MAC;MAGENTA;Programmato;2
20/07/2022;ORDINARIO;ABBIATEGRASSO;Programmato;1
20/07/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;2
20/07/2022;ORDINARIO;CUGGIONO;Da Ps;1
20/07/2022;ORDINARIO;CUGGIONO;Programmato;2
20/07/2022;ORDINARIO;LEGNANO;Da Ps;29
20/07/2022;ORDINARIO;LEGNANO;Programmato;28
20/07/2022;ORDINARIO;MAGENTA;Da Ps;10
20/07/2022;ORDINARIO;MAGENTA;Programmato;14
20/07/2022;DAY HOSPITAL;ABBIATEGRASSO;Programmato;1
20/07/2022;DAY HOSPITAL;CUGGIONO;Programmato;6
20/07/2022;DAY HOSPITAL;LEGNANO;Programmato;17
20/07/2022;DAY HOSPITAL;MAGENTA;Programmato;5
20/07/2022;BIC;ABBIATEGRASSO;Programmato;11
20/07/2022;BIC;CUGGIONO;Programmato;7
20/07/2022;BIC;LEGNANO;Programmato;8
20/07/2022;MAC;CUGGIONO;Programmato;1
20/07/2022;MAC;LEGNANO;Programmato;4
20/07/2022;MAC;MAGENTA;Programmato;5
21/07/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;1
21/07/2022;ORDINARIO;ABBIATEGRASSO;Programmato;3
21/07/2022;ORDINARIO;CUGGIONO;Programmato;2
21/07/2022;ORDINARIO;CUGGIONO;Da Ps;1
21/07/2022;ORDINARIO;LEGNANO;Programmato;25
21/07/2022;ORDINARIO;LEGNANO;Da Ps;34
21/07/2022;ORDINARIO;MAGENTA;Programmato;9
21/07/2022;ORDINARIO;MAGENTA;Da Ps;20
21/07/2022;DAY HOSPITAL;ABBIATEGRASSO;Programmato;1
21/07/2022;DAY HOSPITAL;CUGGIONO;Programmato;4
21/07/2022;DAY HOSPITAL;LEGNANO;Programmato;12
21/07/2022;DAY HOSPITAL;MAGENTA;Programmato;10
21/07/2022;BIC;ABBIATEGRASSO;Programmato;10
21/07/2022;BIC;CUGGIONO;Programmato;9
21/07/2022;BIC;LEGNANO;Programmato;10
21/07/2022;MAC;CUGGIONO;Programmato;2
21/07/2022;MAC;LEGNANO;Programmato;2
21/07/2022;MAC;MAGENTA;Programmato;3
22/07/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;1
22/07/2022;ORDINARIO;ABBIATEGRASSO;Programmato;1
22/07/2022;ORDINARIO;CUGGIONO;Da Ps;2
22/07/2022;ORDINARIO;LEGNANO;Programmato;17
22/07/2022;ORDINARIO;LEGNANO;Da Ps;25
22/07/2022;ORDINARIO;MAGENTA;Programmato;9
22/07/2022;ORDINARIO;MAGENTA;Da Ps;19
22/07/2022;DAY HOSPITAL;CUGGIONO;Programmato;8
22/07/2022;DAY HOSPITAL;LEGNANO;Programmato;8
22/07/2022;DAY HOSPITAL;MAGENTA;Programmato;3
22/07/2022;BIC;ABBIATEGRASSO;Programmato;9
22/07/2022;BIC;LEGNANO;Programmato;15
22/07/2022;MAC;LEGNANO;Programmato;3
22/07/2022;MAC;MAGENTA;Programmato;2
23/07/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;4
23/07/2022;ORDINARIO;CUGGIONO;Da Ps;1
23/07/2022;ORDINARIO;LEGNANO;Da Ps;26
23/07/2022;ORDINARIO;LEGNANO;Programmato;6
23/07/2022;ORDINARIO;MAGENTA;Da Ps;20
23/07/2022;ORDINARIO;MAGENTA;Programmato;3
24/07/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;1
24/07/2022;ORDINARIO;CUGGIONO;Da Ps;1
24/07/2022;ORDINARIO;LEGNANO;Programmato;13
24/07/2022;ORDINARIO;LEGNANO;Da Ps;10
24/07/2022;ORDINARIO;MAGENTA;Da Ps;13
24/07/2022;ORDINARIO;MAGENTA;Programmato;4
25/07/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;5
25/07/2022;ORDINARIO;CUGGIONO;Programmato;3
25/07/2022;ORDINARIO;CUGGIONO;Da Ps;2
25/07/2022;ORDINARIO;LEGNANO;Programmato;23
25/07/2022;ORDINARIO;LEGNANO;Da Ps;24
25/07/2022;ORDINARIO;MAGENTA;Da Ps;21
25/07/2022;ORDINARIO;MAGENTA;Programmato;12
25/07/2022;DAY HOSPITAL;ABBIATEGRASSO;Programmato;4
25/07/2022;DAY HOSPITAL;LEGNANO;Programmato;13
25/07/2022;DAY HOSPITAL;MAGENTA;Programmato;7
25/07/2022;BIC;ABBIATEGRASSO;Programmato;9
25/07/2022;BIC;CUGGIONO;Programmato;4
25/07/2022;BIC;LEGNANO;Programmato;10
25/07/2022;MAC;CUGGIONO;Programmato;3
25/07/2022;MAC;LEGNANO;Programmato;6
25/07/2022;MAC;MAGENTA;Programmato;2
26/07/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;3
26/07/2022;ORDINARIO;ABBIATEGRASSO;Programmato;1
26/07/2022;ORDINARIO;CUGGIONO;Da Ps;2
26/07/2022;ORDINARIO;CUGGIONO;Programmato;2
26/07/2022;ORDINARIO;LEGNANO;Programmato;26
26/07/2022;ORDINARIO;LEGNANO;Da Ps;25
26/07/2022;ORDINARIO;MAGENTA;Da Ps;12
26/07/2022;ORDINARIO;MAGENTA;Programmato;17
26/07/2022;DAY HOSPITAL;CUGGIONO;Programmato;1
26/07/2022;DAY HOSPITAL;LEGNANO;Programmato;5
26/07/2022;DAY HOSPITAL;MAGENTA;Programmato;6
26/07/2022;BIC;ABBIATEGRASSO;Programmato;10
26/07/2022;BIC;CUGGIONO;Programmato;8
26/07/2022;BIC;LEGNANO;Programmato;1
26/07/2022;BIC;MAGENTA;Programmato;1
26/07/2022;MAC;CUGGIONO;Programmato;1
26/07/2022;MAC;LEGNANO;Programmato;6
26/07/2022;MAC;MAGENTA;Programmato;2
27/07/2022;ORDINARIO;ABBIATEGRASSO;Programmato;3
27/07/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;3
27/07/2022;ORDINARIO;CUGGIONO;Programmato;2
27/07/2022;ORDINARIO;CUGGIONO;Da Ps;3
27/07/2022;ORDINARIO;LEGNANO;Da Ps;27
27/07/2022;ORDINARIO;LEGNANO;Programmato;27
27/07/2022;ORDINARIO;MAGENTA;Programmato;11
27/07/2022;ORDINARIO;MAGENTA;Da Ps;21
27/07/2022;DAY HOSPITAL;CUGGIONO;Programmato;8
27/07/2022;DAY HOSPITAL;LEGNANO;Programmato;15
27/07/2022;DAY HOSPITAL;MAGENTA;Programmato;7
27/07/2022;BIC;ABBIATEGRASSO;Programmato;9
27/07/2022;BIC;CUGGIONO;Programmato;1
27/07/2022;BIC;LEGNANO;Programmato;6
27/07/2022;MAC;CUGGIONO;Programmato;1
27/07/2022;MAC;LEGNANO;Programmato;2
27/07/2022;MAC;MAGENTA;Programmato;7
28/07/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;2
28/07/2022;ORDINARIO;CUGGIONO;Da Ps;2
28/07/2022;ORDINARIO;CUGGIONO;Programmato;1
28/07/2022;ORDINARIO;LEGNANO;Programmato;27
28/07/2022;ORDINARIO;LEGNANO;Da Ps;21
28/07/2022;ORDINARIO;MAGENTA;Da Ps;27
28/07/2022;ORDINARIO;MAGENTA;Programmato;10
28/07/2022;DAY HOSPITAL;CUGGIONO;Programmato;2
28/07/2022;DAY HOSPITAL;LEGNANO;Programmato;8
28/07/2022;DAY HOSPITAL;MAGENTA;Programmato;5
28/07/2022;BIC;ABBIATEGRASSO;Programmato;10
28/07/2022;BIC;CUGGIONO;Programmato;4
28/07/2022;BIC;LEGNANO;Programmato;8
28/07/2022;BIC;MAGENTA;Programmato;1
28/07/2022;MAC;LEGNANO;Programmato;5
28/07/2022;MAC;MAGENTA;Programmato;4
29/07/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;3
29/07/2022;ORDINARIO;ABBIATEGRASSO;Programmato;1
29/07/2022;ORDINARIO;CUGGIONO;Programmato;3
29/07/2022;ORDINARIO;CUGGIONO;Da Ps;2
29/07/2022;ORDINARIO;LEGNANO;Da Ps;29
29/07/2022;ORDINARIO;LEGNANO;Programmato;11
29/07/2022;ORDINARIO;MAGENTA;Programmato;8
29/07/2022;ORDINARIO;MAGENTA;Da Ps;19
29/07/2022;DAY HOSPITAL;CUGGIONO;Programmato;5
29/07/2022;DAY HOSPITAL;LEGNANO;Programmato;6
29/07/2022;DAY HOSPITAL;MAGENTA;Programmato;1
29/07/2022;BIC;ABBIATEGRASSO;Programmato;10
29/07/2022;BIC;LEGNANO;Programmato;10
29/07/2022;BIC;MAGENTA;Programmato;3
29/07/2022;MAC;CUGGIONO;Programmato;2
29/07/2022;MAC;LEGNANO;Programmato;5
29/07/2022;MAC;MAGENTA;Programmato;3
30/07/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;2
30/07/2022;ORDINARIO;CUGGIONO;Da Ps;1
30/07/2022;ORDINARIO;LEGNANO;Da Ps;18
30/07/2022;ORDINARIO;LEGNANO;Programmato;3
30/07/2022;ORDINARIO;MAGENTA;Programmato;1
30/07/2022;ORDINARIO;MAGENTA;Da Ps;17
31/07/2022;ORDINARIO;CUGGIONO;Programmato;1
31/07/2022;ORDINARIO;LEGNANO;Programmato;10
31/07/2022;ORDINARIO;LEGNANO;Da Ps;16
31/07/2022;ORDINARIO;MAGENTA;Da Ps;13
31/07/2022;ORDINARIO;MAGENTA;Programmato;5
01/08/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;2
01/08/2022;ORDINARIO;CUGGIONO;Programmato;3
01/08/2022;ORDINARIO;LEGNANO;Da Ps;25
01/08/2022;ORDINARIO;LEGNANO;Programmato;18
01/08/2022;ORDINARIO;MAGENTA;Da Ps;24
01/08/2022;ORDINARIO;MAGENTA;Programmato;14
01/08/2022;DAY HOSPITAL;ABBIATEGRASSO;Programmato;5
01/08/2022;DAY HOSPITAL;CUGGIONO;Programmato;3
01/08/2022;DAY HOSPITAL;LEGNANO;Programmato;7
01/08/2022;DAY HOSPITAL;MAGENTA;Programmato;4
01/08/2022;BIC;ABBIATEGRASSO;Programmato;10
01/08/2022;BIC;CUGGIONO;Programmato;6
01/08/2022;BIC;LEGNANO;Programmato;11
01/08/2022;MAC;CUGGIONO;Programmato;1
01/08/2022;MAC;LEGNANO;Programmato;7
01/08/2022;MAC;MAGENTA;Programmato;4
02/08/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;2
02/08/2022;ORDINARIO;CUGGIONO;Da Ps;2
02/08/2022;ORDINARIO;CUGGIONO;Programmato;1
02/08/2022;ORDINARIO;LEGNANO;Da Ps;28
02/08/2022;ORDINARIO;LEGNANO;Programmato;23
02/08/2022;ORDINARIO;MAGENTA;Programmato;13
02/08/2022;ORDINARIO;MAGENTA;Da Ps;23
02/08/2022;DAY HOSPITAL;CUGGIONO;Programmato;3
02/08/2022;DAY HOSPITAL;LEGNANO;Programmato;5
02/08/2022;DAY HOSPITAL;MAGENTA;Programmato;3
02/08/2022;BIC;ABBIATEGRASSO;Programmato;9
02/08/2022;BIC;CUGGIONO;Programmato;7
02/08/2022;MAC;CUGGIONO;Programmato;5
02/08/2022;MAC;LEGNANO;Programmato;3
02/08/2022;MAC;MAGENTA;Programmato;1
03/08/2022;ORDINARIO;ABBIATEGRASSO;Programmato;1
03/08/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;2
03/08/2022;ORDINARIO;CUGGIONO;Da Ps;1
03/08/2022;ORDINARIO;CUGGIONO;Programmato;1
03/08/2022;ORDINARIO;LEGNANO;Da Ps;25
03/08/2022;ORDINARIO;LEGNANO;Programmato;12
03/08/2022;ORDINARIO;MAGENTA;Programmato;11
03/08/2022;ORDINARIO;MAGENTA;Da Ps;20
03/08/2022;DAY HOSPITAL;CUGGIONO;Programmato;5
03/08/2022;DAY HOSPITAL;LEGNANO;Programmato;10
03/08/2022;DAY HOSPITAL;MAGENTA;Programmato;7
03/08/2022;BIC;ABBIATEGRASSO;Programmato;10
03/08/2022;BIC;CUGGIONO;Programmato;5
03/08/2022;MAC;CUGGIONO;Programmato;1
03/08/2022;MAC;LEGNANO;Programmato;6
03/08/2022;MAC;MAGENTA;Programmato;5
04/08/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;2
04/08/2022;ORDINARIO;ABBIATEGRASSO;Programmato;1
04/08/2022;ORDINARIO;CUGGIONO;Programmato;3
04/08/2022;ORDINARIO;CUGGIONO;Da Ps;2
04/08/2022;ORDINARIO;LEGNANO;Programmato;26
04/08/2022;ORDINARIO;LEGNANO;Da Ps;22
04/08/2022;ORDINARIO;MAGENTA;Programmato;10
04/08/2022;ORDINARIO;MAGENTA;Da Ps;11
04/08/2022;DAY HOSPITAL;CUGGIONO;Programmato;2
04/08/2022;DAY HOSPITAL;LEGNANO;Programmato;8
04/08/2022;DAY HOSPITAL;MAGENTA;Programmato;1
04/08/2022;BIC;ABBIATEGRASSO;Programmato;10
04/08/2022;BIC;CUGGIONO;Programmato;6
04/08/2022;BIC;LEGNANO;Programmato;2
04/08/2022;MAC;CUGGIONO;Programmato;2
04/08/2022;MAC;LEGNANO;Programmato;4
04/08/2022;MAC;MAGENTA;Programmato;2
05/08/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;3
05/08/2022;ORDINARIO;CUGGIONO;Programmato;2
05/08/2022;ORDINARIO;CUGGIONO;Da Ps;1
05/08/2022;ORDINARIO;LEGNANO;Programmato;18
05/08/2022;ORDINARIO;LEGNANO;Da Ps;34
05/08/2022;ORDINARIO;MAGENTA;Da Ps;17
05/08/2022;ORDINARIO;MAGENTA;Programmato;13
05/08/2022;DAY HOSPITAL;LEGNANO;Programmato;7
05/08/2022;DAY HOSPITAL;MAGENTA;Programmato;1
05/08/2022;BIC;ABBIATEGRASSO;Programmato;10
05/08/2022;BIC;LEGNANO;Programmato;15
05/08/2022;MAC;CUGGIONO;Programmato;1
05/08/2022;MAC;LEGNANO;Programmato;5
05/08/2022;MAC;MAGENTA;Programmato;3
06/08/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;2
06/08/2022;ORDINARIO;CUGGIONO;Da Ps;1
06/08/2022;ORDINARIO;LEGNANO;Da Ps;19
06/08/2022;ORDINARIO;LEGNANO;Programmato;5
06/08/2022;ORDINARIO;MAGENTA;Programmato;3
06/08/2022;ORDINARIO;MAGENTA;Da Ps;9
07/08/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;6
07/08/2022;ORDINARIO;LEGNANO;Programmato;10
07/08/2022;ORDINARIO;LEGNANO;Da Ps;16
07/08/2022;ORDINARIO;MAGENTA;Da Ps;9
07/08/2022;ORDINARIO;MAGENTA;Programmato;4
07/08/2022;BIC;LEGNANO;Programmato;1
08/08/2022;ORDINARIO;ABBIATEGRASSO;Programmato;1
08/08/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;2
08/08/2022;ORDINARIO;CUGGIONO;Da Ps;3
08/08/2022;ORDINARIO;CUGGIONO;Programmato;1
08/08/2022;ORDINARIO;LEGNANO;Da Ps;25
08/08/2022;ORDINARIO;LEGNANO;Programmato;16
08/08/2022;ORDINARIO;MAGENTA;Da Ps;22
08/08/2022;ORDINARIO;MAGENTA;Programmato;5
08/08/2022;DAY HOSPITAL;LEGNANO;Programmato;5
08/08/2022;DAY HOSPITAL;MAGENTA;Programmato;4
08/08/2022;BIC;LEGNANO;Programmato;1
08/08/2022;MAC;CUGGIONO;Programmato;2
