DATA_ACCETTAZIONE;SEDE;TIPO_PS;NUMERO_ACCESSI
04/10/2021;Distretto Cuggiono;SALA CUGGIONO;27
04/10/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;6
04/10/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;13
04/10/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;50
04/10/2021;Distretto di Legnano;PEDIATRIA LEGNANO;21
04/10/2021;Distretto di Legnano;OCULISTICA;1
04/10/2021;Distretto di Legnano;CHIRURGIA LEGNANO;40
04/10/2021;Distretto di Legnano;MEDICINA LEGNANO;65
04/10/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;9
04/10/2021;Distretto Magenta;OBI GENERALE MAGENTA;5
04/10/2021;Distretto Magenta;CHIRURGIA MAGENTA;33
04/10/2021;Distretto Magenta;ORTOPEDIA MAGENTA;30
04/10/2021;Distretto Magenta;MEDICINA MAGENTA;52
04/10/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;14
04/10/2021;Distretto Magenta;PEDIATRIA MAGENTA;22
04/10/2021;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;3
04/10/2021;Distretto Magenta;OBI PEDIATRICA MAGENTA;2
04/10/2021;Distretto Magenta;MEDICINA COVID MAGENTA;2
05/10/2021;Distretto Cuggiono;SALA CUGGIONO;29
05/10/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;3
05/10/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;13
05/10/2021;Distretto di Legnano;OCULISTICA;9
05/10/2021;Distretto di Legnano;MEDICINA COVID LEGNANO;1
05/10/2021;Distretto di Legnano;GESSI (CHIRURGIA PLASTICA);1
05/10/2021;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
05/10/2021;Distretto di Legnano;PEDIATRIA LEGNANO;23
05/10/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;35
05/10/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;15
05/10/2021;Distretto di Legnano;MEDICINA LEGNANO;49
05/10/2021;Distretto di Legnano;CHIRURGIA LEGNANO;35
05/10/2021;Distretto Magenta;GESSI (ORTOPEDIA);1
05/10/2021;Distretto Magenta;OBI PEDIATRICA MAGENTA;2
05/10/2021;Distretto Magenta;ORTOPEDIA MAGENTA;33
05/10/2021;Distretto Magenta;PEDIATRIA MAGENTA;18
05/10/2021;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;1
05/10/2021;Distretto Magenta;MEDICINA COVID MAGENTA;4
05/10/2021;Distretto Magenta;OBI GENERALE MAGENTA;7
05/10/2021;Distretto Magenta;CHIRURGIA MAGENTA;45
05/10/2021;Distretto Magenta;MEDICINA MAGENTA;43
05/10/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;15
06/10/2021;Distretto Cuggiono;SALA CUGGIONO;32
06/10/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;10
06/10/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;22
06/10/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
06/10/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;10
06/10/2021;Distretto di Legnano;PEDIATRIA LEGNANO;13
06/10/2021;Distretto di Legnano;CHIRURGIA LEGNANO;34
06/10/2021;Distretto di Legnano;OCULISTICA;9
06/10/2021;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
06/10/2021;Distretto di Legnano;MEDICINA LEGNANO;45
06/10/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;38
06/10/2021;Distretto Magenta;MEDICINA COVID MAGENTA;2
06/10/2021;Distretto Magenta;GESSI (ORTOPEDIA);1
06/10/2021;Distretto Magenta;ORTOPEDIA MAGENTA;28
06/10/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;14
06/10/2021;Distretto Magenta;CHIRURGIA MAGENTA;28
06/10/2021;Distretto Magenta;MEDICINA MAGENTA;52
06/10/2021;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;4
06/10/2021;Distretto Magenta;PEDIATRIA MAGENTA;25
06/10/2021;Distretto Magenta;OBI GENERALE MAGENTA;5
07/10/2021;Distretto Cuggiono;SALA CUGGIONO;26
07/10/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;8
07/10/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;22
07/10/2021;Distretto di Legnano;OCULISTICA;5
07/10/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;47
07/10/2021;Distretto di Legnano;PEDIATRIA LEGNANO;17
07/10/2021;Distretto di Legnano;CHIRURGIA LEGNANO;36
07/10/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
07/10/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;21
07/10/2021;Distretto di Legnano;MEDICINA LEGNANO;68
07/10/2021;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;1
07/10/2021;Distretto Magenta;ORTOPEDIA MAGENTA;36
07/10/2021;Distretto Magenta;MEDICINA MAGENTA;52
07/10/2021;Distretto Magenta;OBI GENERALE MAGENTA;3
07/10/2021;Distretto Magenta;MEDICINA COVID MAGENTA;1
07/10/2021;Distretto Magenta;PEDIATRIA MAGENTA;22
07/10/2021;Distretto Magenta;GESSI (ORTOPEDIA);1
07/10/2021;Distretto Magenta;CHIRURGIA MAGENTA;35
07/10/2021;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
07/10/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;12
08/10/2021;Distretto Cuggiono;SALA CUGGIONO;28
08/10/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;17
08/10/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;11
08/10/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;13
08/10/2021;Distretto di Legnano;PEDIATRIA LEGNANO;26
08/10/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;42
08/10/2021;Distretto di Legnano;OCULISTICA;4
08/10/2021;Distretto di Legnano;MEDICINA LEGNANO;58
08/10/2021;Distretto di Legnano;MEDICINA COVID LEGNANO;3
08/10/2021;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
08/10/2021;Distretto di Legnano;CHIRURGIA LEGNANO;32
08/10/2021;Distretto Magenta;PEDIATRIA MAGENTA;29
08/10/2021;Distretto Magenta;ORTOPEDIA MAGENTA;26
08/10/2021;Distretto Magenta;CHIRURGIA MAGENTA;34
08/10/2021;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;2
08/10/2021;Distretto Magenta;OBI GENERALE MAGENTA;6
08/10/2021;Distretto Magenta;MEDICINA COVID MAGENTA;2
08/10/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;16
08/10/2021;Distretto Magenta;MEDICINA MAGENTA;49
08/10/2021;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
09/10/2021;Distretto Cuggiono;SALA CUGGIONO;23
09/10/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;3
09/10/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;10
09/10/2021;Distretto di Legnano;MEDICINA LEGNANO;44
09/10/2021;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
09/10/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;15
09/10/2021;Distretto di Legnano;PEDIATRIA LEGNANO;24
09/10/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;46
09/10/2021;Distretto di Legnano;CHIRURGIA LEGNANO;33
09/10/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
09/10/2021;Distretto di Legnano;OCULISTICA;4
09/10/2021;Distretto di Legnano;MEDICINA COVID LEGNANO;2
09/10/2021;Distretto Magenta;MEDICINA MAGENTA;44
09/10/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;16
09/10/2021;Distretto Magenta;ORTOPEDIA MAGENTA;29
09/10/2021;Distretto Magenta;PEDIATRIA MAGENTA;23
09/10/2021;Distretto Magenta;OBI GENERALE MAGENTA;4
09/10/2021;Distretto Magenta;CHIRURGIA MAGENTA;38
09/10/2021;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
09/10/2021;Distretto Magenta;MEDICINA COVID MAGENTA;4
10/10/2021;Distretto Cuggiono;SALA CUGGIONO;10
10/10/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;3
10/10/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;15
10/10/2021;Distretto di Legnano;OCULISTICA;3
10/10/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;45
10/10/2021;Distretto di Legnano;MEDICINA LEGNANO;59
10/10/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;13
10/10/2021;Distretto di Legnano;CHIRURGIA LEGNANO;47
10/10/2021;Distretto di Legnano;PEDIATRIA LEGNANO;30
10/10/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
10/10/2021;Distretto Magenta;MEDICINA COVID MAGENTA;1
10/10/2021;Distretto Magenta;MEDICINA MAGENTA;46
10/10/2021;Distretto Magenta;GESSI (ORTOPEDIA);1
10/10/2021;Distretto Magenta;ORTOPEDIA MAGENTA;28
10/10/2021;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;5
10/10/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;10
10/10/2021;Distretto Magenta;PEDIATRIA MAGENTA;33
10/10/2021;Distretto Magenta;CHIRURGIA MAGENTA;28
10/10/2021;Distretto Magenta;OBI GENERALE MAGENTA;7
10/10/2021;Distretto Magenta;OBI PEDIATRICA MAGENTA;3
11/10/2021;Distretto Cuggiono;SALA CUGGIONO;30
11/10/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;7
11/10/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;31
11/10/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;57
11/10/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;13
11/10/2021;Distretto di Legnano;PEDIATRIA LEGNANO;24
11/10/2021;Distretto di Legnano;OCULISTICA;7
11/10/2021;Distretto di Legnano;MEDICINA LEGNANO;48
11/10/2021;Distretto di Legnano;CHIRURGIA LEGNANO;43
11/10/2021;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
11/10/2021;Distretto Magenta;OBI GENERALE MAGENTA;7
11/10/2021;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;5
11/10/2021;Distretto Magenta;PEDIATRIA MAGENTA;29
11/10/2021;Distretto Magenta;ORTOPEDIA MAGENTA;45
11/10/2021;Distretto Magenta;CHIRURGIA MAGENTA;38
11/10/2021;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
11/10/2021;Distretto Magenta;MEDICINA MAGENTA;55
11/10/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;4
12/10/2021;Distretto Cuggiono;SALA CUGGIONO;22
12/10/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;3
12/10/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;17
12/10/2021;Distretto di Legnano;PEDIATRIA LEGNANO;20
12/10/2021;Distretto di Legnano;OCULISTICA;1
12/10/2021;Distretto di Legnano;CHIRURGIA LEGNANO;29
12/10/2021;Distretto di Legnano;MEDICINA COVID LEGNANO;2
12/10/2021;Distretto di Legnano;MEDICINA LEGNANO;64
12/10/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;3
12/10/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;15
12/10/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;39
12/10/2021;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
12/10/2021;Distretto Magenta;MEDICINA COVID MAGENTA;1
12/10/2021;Distretto Magenta;GESSI (ORTOPEDIA);2
12/10/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;14
12/10/2021;Distretto Magenta;OBI GENERALE MAGENTA;4
12/10/2021;Distretto Magenta;CHIRURGIA MAGENTA;33
12/10/2021;Distretto Magenta;MEDICINA MAGENTA;51
12/10/2021;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;1
12/10/2021;Distretto Magenta;PEDIATRIA MAGENTA;18
12/10/2021;Distretto Magenta;ORTOPEDIA MAGENTA;37
13/10/2021;Distretto Cuggiono;SALA CUGGIONO;23
13/10/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;7
13/10/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;24
13/10/2021;Distretto di Legnano;MEDICINA COVID LEGNANO;1
13/10/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;44
13/10/2021;Distretto di Legnano;PEDIATRIA LEGNANO;26
13/10/2021;Distretto di Legnano;MEDICINA LEGNANO;50
13/10/2021;Distretto di Legnano;CHIRURGIA LEGNANO;38
13/10/2021;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;2
13/10/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
13/10/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;9
13/10/2021;Distretto di Legnano;OCULISTICA;5
13/10/2021;Distretto Magenta;OBI GENERALE MAGENTA;5
13/10/2021;Distretto Magenta;PEDIATRIA MAGENTA;29
13/10/2021;Distretto Magenta;CHIRURGIA MAGENTA;36
13/10/2021;Distretto Magenta;ORTOPEDIA MAGENTA;43
13/10/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;11
13/10/2021;Distretto Magenta;MEDICINA MAGENTA;54
14/10/2021;Distretto Cuggiono;SALA CUGGIONO;26
14/10/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;7
14/10/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;17
14/10/2021;Distretto di Legnano;MEDICINA COVID LEGNANO;1
14/10/2021;Distretto di Legnano;MEDICINA LEGNANO;52
14/10/2021;Distretto di Legnano;PEDIATRIA LEGNANO;27
14/10/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
14/10/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;17
14/10/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;39
14/10/2021;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;3
14/10/2021;Distretto di Legnano;CHIRURGIA LEGNANO;42
14/10/2021;Distretto di Legnano;OCULISTICA;7
14/10/2021;Distretto Magenta;OBI GENERALE MAGENTA;3
14/10/2021;Distretto Magenta;PEDIATRIA MAGENTA;30
14/10/2021;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;1
14/10/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;22
14/10/2021;Distretto Magenta;CHIRURGIA MAGENTA;48
14/10/2021;Distretto Magenta;ORTOPEDIA MAGENTA;31
14/10/2021;Distretto Magenta;MEDICINA COVID MAGENTA;2
14/10/2021;Distretto Magenta;MEDICINA MAGENTA;54
15/10/2021;Distretto Cuggiono;SALA CUGGIONO;23
15/10/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;6
15/10/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;16
15/10/2021;Distretto di Legnano;PEDIATRIA LEGNANO;20
15/10/2021;Distretto di Legnano;MEDICINA LEGNANO;39
15/10/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;47
15/10/2021;Distretto di Legnano;OCULISTICA;12
15/10/2021;Distretto di Legnano;MEDICINA COVID LEGNANO;1
15/10/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
15/10/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;16
15/10/2021;Distretto di Legnano;CHIRURGIA LEGNANO;33
15/10/2021;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;1
15/10/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;12
15/10/2021;Distretto Magenta;ORTOPEDIA MAGENTA;32
15/10/2021;Distretto Magenta;OBI GENERALE MAGENTA;5
15/10/2021;Distretto Magenta;PEDIATRIA MAGENTA;17
15/10/2021;Distretto Magenta;MEDICINA MAGENTA;63
15/10/2021;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
15/10/2021;Distretto Magenta;CHIRURGIA MAGENTA;34
16/10/2021;Distretto Cuggiono;SALA CUGGIONO;18
16/10/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;4
16/10/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;10
16/10/2021;Distretto di Legnano;PEDIATRIA LEGNANO;34
16/10/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;48
16/10/2021;Distretto di Legnano;MEDICINA COVID LEGNANO;1
16/10/2021;Distretto di Legnano;MEDICINA LEGNANO;60
16/10/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
16/10/2021;Distretto di Legnano;OCULISTICA;6
16/10/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;13
16/10/2021;Distretto di Legnano;CHIRURGIA LEGNANO;41
16/10/2021;Distretto Magenta;PEDIATRIA MAGENTA;35
16/10/2021;Distretto Magenta;GESSI (ORTOPEDIA);2
16/10/2021;Distretto Magenta;MEDICINA MAGENTA;51
16/10/2021;Distretto Magenta;CHIRURGIA MAGENTA;36
16/10/2021;Distretto Magenta;ORTOPEDIA MAGENTA;28
16/10/2021;Distretto Magenta;OBI GENERALE MAGENTA;9
16/10/2021;Distretto Magenta;OBI PEDIATRICA MAGENTA;2
16/10/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;20
17/10/2021;Distretto Cuggiono;SALA CUGGIONO;16
17/10/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;6
17/10/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;5
17/10/2021;Distretto di Legnano;OCULISTICA;1
17/10/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;50
17/10/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
17/10/2021;Distretto di Legnano;MEDICINA LEGNANO;39
17/10/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;9
17/10/2021;Distretto di Legnano;CHIRURGIA LEGNANO;30
17/10/2021;Distretto di Legnano;PEDIATRIA LEGNANO;29
17/10/2021;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;1
17/10/2021;Distretto Magenta;OBI GENERALE MAGENTA;3
17/10/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;17
17/10/2021;Distretto Magenta;PEDIATRIA MAGENTA;42
17/10/2021;Distretto Magenta;ORTOPEDIA MAGENTA;40
17/10/2021;Distretto Magenta;MEDICINA MAGENTA;48
17/10/2021;Distretto Magenta;CHIRURGIA MAGENTA;46
17/10/2021;Distretto Magenta;OBI PEDIATRICA MAGENTA;2
17/10/2021;Distretto Magenta;GESSI (ORTOPEDIA);3
18/10/2021;Distretto Cuggiono;SALA CUGGIONO;26
18/10/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;16
18/10/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;7
18/10/2021;Distretto di Legnano;MEDICINA LEGNANO;65
18/10/2021;Distretto di Legnano;PEDIATRIA LEGNANO;28
18/10/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
18/10/2021;Distretto di Legnano;MEDICINA COVID LEGNANO;3
18/10/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;18
18/10/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;44
18/10/2021;Distretto di Legnano;CHIRURGIA LEGNANO;34
18/10/2021;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;4
18/10/2021;Distretto di Legnano;OCULISTICA;6
18/10/2021;Distretto Magenta;MEDICINA MAGENTA;53
18/10/2021;Distretto Magenta;ORTOPEDIA MAGENTA;33
18/10/2021;Distretto Magenta;CHIRURGIA MAGENTA;45
18/10/2021;Distretto Magenta;OBI GENERALE MAGENTA;8
18/10/2021;Distretto Magenta;PEDIATRIA MAGENTA;24
18/10/2021;Distretto Magenta;OBI PEDIATRICA MAGENTA;3
18/10/2021;Distretto Magenta;MEDICINA COVID MAGENTA;3
18/10/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;11
19/10/2021;Distretto Cuggiono;SALA CUGGIONO;20
19/10/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;14
19/10/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;7
19/10/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;13
19/10/2021;Distretto di Legnano;MEDICINA COVID LEGNANO;1
19/10/2021;Distretto di Legnano;CHIRURGIA LEGNANO;29
19/10/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;54
19/10/2021;Distretto di Legnano;PEDIATRIA LEGNANO;21
19/10/2021;Distretto di Legnano;OCULISTICA;10
19/10/2021;Distretto di Legnano;MEDICINA LEGNANO;54
19/10/2021;Distretto Magenta;OBI GENERALE MAGENTA;6
19/10/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;16
19/10/2021;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
19/10/2021;Distretto Magenta;ORTOPEDIA MAGENTA;39
19/10/2021;Distretto Magenta;PEDIATRIA MAGENTA;17
19/10/2021;Distretto Magenta;MEDICINA MAGENTA;61
19/10/2021;Distretto Magenta;CHIRURGIA MAGENTA;35
20/10/2021;Distretto Cuggiono;SALA CUGGIONO;29
20/10/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;12
20/10/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;29
20/10/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;38
20/10/2021;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;2
20/10/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;16
20/10/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
20/10/2021;Distretto di Legnano;CHIRURGIA LEGNANO;41
20/10/2021;Distretto di Legnano;OCULISTICA;6
20/10/2021;Distretto di Legnano;PEDIATRIA LEGNANO;18
20/10/2021;Distretto di Legnano;MEDICINA LEGNANO;58
20/10/2021;Distretto Magenta;MEDICINA COVID MAGENTA;2
20/10/2021;Distretto Magenta;CHIRURGIA MAGENTA;38
20/10/2021;Distretto Magenta;MEDICINA MAGENTA;43
20/10/2021;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
20/10/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;15
20/10/2021;Distretto Magenta;OBI GENERALE MAGENTA;4
20/10/2021;Distretto Magenta;ORTOPEDIA MAGENTA;39
20/10/2021;Distretto Magenta;PEDIATRIA MAGENTA;31
21/10/2021;Distretto Cuggiono;SALA CUGGIONO;21
21/10/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;3
21/10/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;20
21/10/2021;Distretto di Legnano;CHIRURGIA LEGNANO;39
21/10/2021;Distretto di Legnano;MEDICINA COVID LEGNANO;3
21/10/2021;Distretto di Legnano;PEDIATRIA LEGNANO;19
21/10/2021;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;5
21/10/2021;Distretto di Legnano;OCULISTICA;2
21/10/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;43
21/10/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;9
21/10/2021;Distretto di Legnano;MEDICINA LEGNANO;49
21/10/2021;Distretto Magenta;MEDICINA COVID MAGENTA;2
21/10/2021;Distretto Magenta;OBI GENERALE MAGENTA;8
21/10/2021;Distretto Magenta;CHIRURGIA MAGENTA;35
21/10/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;10
21/10/2021;Distretto Magenta;PEDIATRIA MAGENTA;27
21/10/2021;Distretto Magenta;MEDICINA MAGENTA;45
21/10/2021;Distretto Magenta;ORTOPEDIA MAGENTA;27
21/10/2021;Distretto Magenta;GESSI (ORTOPEDIA);2
21/10/2021;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
22/10/2021;Distretto Cuggiono;SALA CUGGIONO;21
22/10/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;8
22/10/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;16
22/10/2021;Distretto di Legnano;OCULISTICA;6
22/10/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;36
22/10/2021;Distretto di Legnano;MEDICINA COVID LEGNANO;2
22/10/2021;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;2
22/10/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;19
22/10/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
22/10/2021;Distretto di Legnano;CHIRURGIA LEGNANO;38
22/10/2021;Distretto di Legnano;PEDIATRIA LEGNANO;16
22/10/2021;Distretto di Legnano;MEDICINA LEGNANO;62
22/10/2021;Distretto Magenta;MEDICINA MAGENTA;50
22/10/2021;Distretto Magenta;ORTOPEDIA MAGENTA;35
22/10/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;17
22/10/2021;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
22/10/2021;Distretto Magenta;CHIRURGIA MAGENTA;41
22/10/2021;Distretto Magenta;OBI GENERALE MAGENTA;7
22/10/2021;Distretto Magenta;PEDIATRIA MAGENTA;24
22/10/2021;Distretto Magenta;MEDICINA COVID MAGENTA;1
23/10/2021;Distretto Cuggiono;SALA CUGGIONO;20
23/10/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;16
23/10/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;4
23/10/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
23/10/2021;Distretto di Legnano;PEDIATRIA LEGNANO;36
23/10/2021;Distretto di Legnano;OCULISTICA;3
23/10/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;8
23/10/2021;Distretto di Legnano;CHIRURGIA LEGNANO;45
23/10/2021;Distretto di Legnano;MEDICINA LEGNANO;55
23/10/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;41
23/10/2021;Distretto Magenta;PEDIATRIA MAGENTA;37
23/10/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;11
23/10/2021;Distretto Magenta;OBI GENERALE MAGENTA;3
23/10/2021;Distretto Magenta;CHIRURGIA MAGENTA;24
23/10/2021;Distretto Magenta;MEDICINA MAGENTA;47
23/10/2021;Distretto Magenta;ORTOPEDIA MAGENTA;30
23/10/2021;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
24/10/2021;Distretto Cuggiono;SALA CUGGIONO;9
24/10/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;18
24/10/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;3
24/10/2021;Distretto di Legnano;MEDICINA LEGNANO;46
24/10/2021;Distretto di Legnano;OCULISTICA;6
24/10/2021;Distretto di Legnano;MEDICINA COVID LEGNANO;3
24/10/2021;Distretto di Legnano;PEDIATRIA LEGNANO;38
