DATA_ACCETTAZIONE;SEDE;TIPO_PS;NUMERO_ACCESSI
14/07/2023;Distretto Magenta;PEDIATRIA MAGENTA;22
15/07/2023;Distretto Cuggiono;SALA CUGGIONO;32
15/07/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;20
15/07/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;8
15/07/2023;Distretto di Legnano;PEDIATRIA LEGNANO;22
15/07/2023;Distretto di Legnano;MEDICINA LEGNANO;65
15/07/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;30
15/07/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;16
15/07/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;1
15/07/2023;Distretto di Legnano;OCULISTICA;8
15/07/2023;Distretto di Legnano;CHIRURGIA LEGNANO;34
15/07/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
15/07/2023;Distretto Magenta;OBI GENERALE MAGENTA;4
15/07/2023;Distretto Magenta;PEDIATRIA MAGENTA;30
15/07/2023;Distretto Magenta;MEDICINA MAGENTA;61
15/07/2023;Distretto Magenta;ORTOPEDIA MAGENTA;28
15/07/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;17
15/07/2023;Distretto Magenta;GESSI (ORTOPEDIA);2
15/07/2023;Distretto Magenta;CHIRURGIA MAGENTA;44
16/07/2023;Distretto Cuggiono;SALA CUGGIONO;16
16/07/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;3
16/07/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;15
16/07/2023;Distretto di Legnano;OCULISTICA;4
16/07/2023;Distretto di Legnano;PEDIATRIA LEGNANO;37
16/07/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
16/07/2023;Distretto di Legnano;MEDICINA LEGNANO;55
16/07/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;46
16/07/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;18
16/07/2023;Distretto di Legnano;CHIRURGIA LEGNANO;45
16/07/2023;Distretto Magenta;OBI GENERALE MAGENTA;9
16/07/2023;Distretto Magenta;CHIRURGIA MAGENTA;44
16/07/2023;Distretto Magenta;PEDIATRIA MAGENTA;38
16/07/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;2
16/07/2023;Distretto Magenta;MEDICINA MAGENTA;72
16/07/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;13
16/07/2023;Distretto Magenta;ORTOPEDIA MAGENTA;24
17/07/2023;Distretto Cuggiono;SALA CUGGIONO;46
17/07/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;20
17/07/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;18
17/07/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;51
17/07/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;3
17/07/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
17/07/2023;Distretto di Legnano;MEDICINA LEGNANO;60
17/07/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;13
17/07/2023;Distretto di Legnano;CHIRURGIA LEGNANO;42
17/07/2023;Distretto di Legnano;PEDIATRIA LEGNANO;23
17/07/2023;Distretto di Legnano;OCULISTICA;5
17/07/2023;Distretto Magenta;CHIRURGIA MAGENTA;52
17/07/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;16
17/07/2023;Distretto Magenta;MEDICINA MAGENTA;65
17/07/2023;Distretto Magenta;OBI GENERALE MAGENTA;4
17/07/2023;Distretto Magenta;PEDIATRIA MAGENTA;25
17/07/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
17/07/2023;Distretto Magenta;ORTOPEDIA MAGENTA;33
18/07/2023;Distretto Cuggiono;SALA CUGGIONO;23
18/07/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;7
18/07/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;23
18/07/2023;Distretto di Legnano;OCULISTICA;4
18/07/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;36
18/07/2023;Distretto di Legnano;MEDICINA LEGNANO;55
18/07/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
18/07/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;16
18/07/2023;Distretto di Legnano;CHIRURGIA LEGNANO;33
18/07/2023;Distretto di Legnano;PEDIATRIA LEGNANO;17
18/07/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;13
18/07/2023;Distretto Magenta;OBI GENERALE MAGENTA;6
18/07/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
18/07/2023;Distretto Magenta;ORTOPEDIA MAGENTA;25
18/07/2023;Distretto Magenta;PEDIATRIA MAGENTA;22
18/07/2023;Distretto Magenta;CHIRURGIA MAGENTA;34
18/07/2023;Distretto Magenta;MEDICINA MAGENTA;60
19/07/2023;Distretto Cuggiono;SALA CUGGIONO;30
19/07/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;13
19/07/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;20
19/07/2023;Distretto di Legnano;PEDIATRIA LEGNANO;15
19/07/2023;Distretto di Legnano;MEDICINA LEGNANO;52
19/07/2023;Distretto di Legnano;CHIRURGIA LEGNANO;33
19/07/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;14
19/07/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;40
19/07/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
19/07/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;2
19/07/2023;Distretto di Legnano;OCULISTICA;4
19/07/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
19/07/2023;Distretto Magenta;MEDICINA MAGENTA;52
19/07/2023;Distretto Magenta;ORTOPEDIA MAGENTA;21
19/07/2023;Distretto Magenta;PEDIATRIA MAGENTA;25
19/07/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;12
19/07/2023;Distretto Magenta;CHIRURGIA MAGENTA;34
19/07/2023;Distretto Magenta;OBI GENERALE MAGENTA;5
20/07/2023;Distretto Cuggiono;SALA CUGGIONO;30
20/07/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;9
20/07/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;15
20/07/2023;Distretto di Legnano;CHIRURGIA LEGNANO;39
20/07/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;37
20/07/2023;Distretto di Legnano;PEDIATRIA LEGNANO;15
20/07/2023;Distretto di Legnano;OCULISTICA;2
20/07/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;8
20/07/2023;Distretto di Legnano;MEDICINA LEGNANO;58
20/07/2023;Distretto Magenta;OBI GENERALE MAGENTA;3
20/07/2023;Distretto Magenta;PEDIATRIA MAGENTA;19
20/07/2023;Distretto Magenta;CHIRURGIA MAGENTA;39
20/07/2023;Distretto Magenta;MEDICINA MAGENTA;55
20/07/2023;Distretto Magenta;ORTOPEDIA MAGENTA;27
20/07/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;11
20/07/2023;Distretto Magenta;GESSI (ORTOPEDIA);1
21/07/2023;Distretto Cuggiono;SALA CUGGIONO;31
21/07/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;14
21/07/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;22
21/07/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
21/07/2023;Distretto di Legnano;PEDIATRIA LEGNANO;23
21/07/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;2
21/07/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;15
21/07/2023;Distretto di Legnano;OCULISTICA;11
21/07/2023;Distretto di Legnano;CHIRURGIA LEGNANO;35
21/07/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;37
21/07/2023;Distretto di Legnano;MEDICINA LEGNANO;60
21/07/2023;Distretto Magenta;PEDIATRIA MAGENTA;18
21/07/2023;Distretto Magenta;OBI GENERALE MAGENTA;6
21/07/2023;Distretto Magenta;MEDICINA MAGENTA;69
21/07/2023;Distretto Magenta;CHIRURGIA MAGENTA;43
21/07/2023;Distretto Magenta;GESSI (ORTOPEDIA);1
21/07/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;16
21/07/2023;Distretto Magenta;ORTOPEDIA MAGENTA;30
22/07/2023;Distretto Cuggiono;SALA CUGGIONO;24
22/07/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;6
22/07/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;24
22/07/2023;Distretto di Legnano;PEDIATRIA LEGNANO;18
22/07/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;31
22/07/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;11
22/07/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
22/07/2023;Distretto di Legnano;OCULISTICA;7
22/07/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
22/07/2023;Distretto di Legnano;CHIRURGIA LEGNANO;38
22/07/2023;Distretto di Legnano;MEDICINA LEGNANO;65
22/07/2023;Distretto Magenta;CHIRURGIA MAGENTA;28
22/07/2023;Distretto Magenta;PEDIATRIA MAGENTA;23
22/07/2023;Distretto Magenta;ORTOPEDIA MAGENTA;25
22/07/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;22
22/07/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
22/07/2023;Distretto Magenta;OBI GENERALE MAGENTA;6
22/07/2023;Distretto Magenta;MEDICINA MAGENTA;49
23/07/2023;Distretto Cuggiono;SALA CUGGIONO;20
23/07/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;11
23/07/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;4
23/07/2023;Distretto di Legnano;MEDICINA LEGNANO;67
23/07/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;16
23/07/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
23/07/2023;Distretto di Legnano;OCULISTICA;4
23/07/2023;Distretto di Legnano;PEDIATRIA LEGNANO;25
23/07/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;2
23/07/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;3
23/07/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;37
23/07/2023;Distretto di Legnano;CHIRURGIA LEGNANO;47
23/07/2023;Distretto Magenta;OBI GENERALE MAGENTA;4
23/07/2023;Distretto Magenta;MEDICINA MAGENTA;62
23/07/2023;Distretto Magenta;ORTOPEDIA MAGENTA;31
23/07/2023;Distretto Magenta;GESSI (ORTOPEDIA);1
23/07/2023;Distretto Magenta;PEDIATRIA MAGENTA;41
23/07/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;15
23/07/2023;Distretto Magenta;CHIRURGIA MAGENTA;42
24/07/2023;Distretto Cuggiono;SALA CUGGIONO;44
24/07/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;10
24/07/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;26
24/07/2023;Distretto di Legnano;CHIRURGIA LEGNANO;65
24/07/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;12
24/07/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;50
24/07/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;1
24/07/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;3
24/07/2023;Distretto di Legnano;OCULISTICA;5
24/07/2023;Distretto di Legnano;PEDIATRIA LEGNANO;23
24/07/2023;Distretto di Legnano;MEDICINA LEGNANO;54
24/07/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;7
24/07/2023;Distretto Magenta;MEDICINA MAGENTA;62
24/07/2023;Distretto Magenta;CHIRURGIA MAGENTA;40
24/07/2023;Distretto Magenta;GESSI (ORTOPEDIA);3
24/07/2023;Distretto Magenta;OBI GENERALE MAGENTA;5
24/07/2023;Distretto Magenta;PEDIATRIA MAGENTA;19
24/07/2023;Distretto Magenta;ORTOPEDIA MAGENTA;43
25/07/2023;Distretto Cuggiono;SALA CUGGIONO;40
25/07/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;27
25/07/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;10
25/07/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;66
25/07/2023;Distretto di Legnano;CHIRURGIA LEGNANO;41
25/07/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;15
25/07/2023;Distretto di Legnano;OCULISTICA;10
25/07/2023;Distretto di Legnano;MEDICINA LEGNANO;55
25/07/2023;Distretto di Legnano;PEDIATRIA LEGNANO;11
25/07/2023;Distretto Magenta;CHIRURGIA MAGENTA;36
25/07/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;18
25/07/2023;Distretto Magenta;OBI GENERALE MAGENTA;4
25/07/2023;Distretto Magenta;GESSI (ORTOPEDIA);2
25/07/2023;Distretto Magenta;ORTOPEDIA MAGENTA;42
25/07/2023;Distretto Magenta;MEDICINA MAGENTA;56
25/07/2023;Distretto Magenta;PEDIATRIA MAGENTA;29
26/07/2023;Distretto Cuggiono;SALA CUGGIONO;33
26/07/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;10
26/07/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;16
26/07/2023;Distretto di Legnano;OCULISTICA;7
26/07/2023;Distretto di Legnano;CHIRURGIA LEGNANO;41
26/07/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;47
26/07/2023;Distretto di Legnano;PEDIATRIA LEGNANO;20
26/07/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;2
26/07/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;12
26/07/2023;Distretto di Legnano;MEDICINA LEGNANO;57
26/07/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
26/07/2023;Distretto Magenta;GESSI (ORTOPEDIA);1
26/07/2023;Distretto Magenta;OBI GENERALE MAGENTA;6
26/07/2023;Distretto Magenta;CHIRURGIA MAGENTA;25
26/07/2023;Distretto Magenta;ORTOPEDIA MAGENTA;34
26/07/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;14
26/07/2023;Distretto Magenta;MEDICINA MAGENTA;51
26/07/2023;Distretto Magenta;PEDIATRIA MAGENTA;22
27/07/2023;Distretto Cuggiono;SALA CUGGIONO;32
27/07/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;10
27/07/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;19
27/07/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;3
27/07/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
27/07/2023;Distretto di Legnano;PEDIATRIA LEGNANO;17
27/07/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;1
27/07/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;14
27/07/2023;Distretto di Legnano;CHIRURGIA LEGNANO;43
27/07/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;44
27/07/2023;Distretto di Legnano;OCULISTICA;9
27/07/2023;Distretto di Legnano;MEDICINA LEGNANO;48
27/07/2023;Distretto Magenta;ORTOPEDIA MAGENTA;34
27/07/2023;Distretto Magenta;OBI GENERALE MAGENTA;6
27/07/2023;Distretto Magenta;PEDIATRIA MAGENTA;25
27/07/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
27/07/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;12
27/07/2023;Distretto Magenta;MEDICINA MAGENTA;74
27/07/2023;Distretto Magenta;CHIRURGIA MAGENTA;41
28/07/2023;Distretto Cuggiono;SALA CUGGIONO;29
28/07/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;11
28/07/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;14
28/07/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
28/07/2023;Distretto di Legnano;PEDIATRIA LEGNANO;23
28/07/2023;Distretto di Legnano;MEDICINA LEGNANO;74
28/07/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;2
28/07/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;11
28/07/2023;Distretto di Legnano;CHIRURGIA LEGNANO;38
28/07/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;36
28/07/2023;Distretto Magenta;CHIRURGIA MAGENTA;43
28/07/2023;Distretto Magenta;ORTOPEDIA MAGENTA;38
28/07/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;17
28/07/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
28/07/2023;Distretto Magenta;PEDIATRIA MAGENTA;13
28/07/2023;Distretto Magenta;OBI GENERALE MAGENTA;5
28/07/2023;Distretto Magenta;MEDICINA MAGENTA;55
28/07/2023;Distretto Magenta;GESSI (ORTOPEDIA);1
29/07/2023;Distretto Cuggiono;SALA CUGGIONO;22
29/07/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;9
29/07/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;7
29/07/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;42
29/07/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;8
29/07/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
29/07/2023;Distretto di Legnano;PEDIATRIA LEGNANO;18
29/07/2023;Distretto di Legnano;OCULISTICA;3
29/07/2023;Distretto di Legnano;MEDICINA LEGNANO;57
29/07/2023;Distretto di Legnano;CHIRURGIA LEGNANO;38
29/07/2023;Distretto Magenta;MEDICINA MAGENTA;52
29/07/2023;Distretto Magenta;ORTOPEDIA MAGENTA;23
29/07/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
29/07/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;15
29/07/2023;Distretto Magenta;CHIRURGIA MAGENTA;41
29/07/2023;Distretto Magenta;GESSI (ORTOPEDIA);2
29/07/2023;Distretto Magenta;PEDIATRIA MAGENTA;37
29/07/2023;Distretto Magenta;OBI GENERALE MAGENTA;7
30/07/2023;Distretto Cuggiono;SALA CUGGIONO;17
30/07/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;3
30/07/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;9
30/07/2023;Distretto di Legnano;PEDIATRIA LEGNANO;13
30/07/2023;Distretto di Legnano;CHIRURGIA LEGNANO;26
30/07/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;36
30/07/2023;Distretto di Legnano;MEDICINA LEGNANO;56
30/07/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;15
30/07/2023;Distretto di Legnano;OCULISTICA;3
30/07/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
30/07/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;9
30/07/2023;Distretto Magenta;OBI GENERALE MAGENTA;1
30/07/2023;Distretto Magenta;CHIRURGIA MAGENTA;27
30/07/2023;Distretto Magenta;MEDICINA MAGENTA;53
30/07/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;2
30/07/2023;Distretto Magenta;GESSI (ORTOPEDIA);2
30/07/2023;Distretto Magenta;ORTOPEDIA MAGENTA;29
30/07/2023;Distretto Magenta;PEDIATRIA MAGENTA;21
31/07/2023;Distretto Cuggiono;SALA CUGGIONO;36
31/07/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;17
31/07/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;13
31/07/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
31/07/2023;Distretto di Legnano;MEDICINA LEGNANO;63
31/07/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
31/07/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;49
31/07/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;9
31/07/2023;Distretto di Legnano;OCULISTICA;8
31/07/2023;Distretto di Legnano;PEDIATRIA LEGNANO;23
31/07/2023;Distretto di Legnano;CHIRURGIA LEGNANO;52
31/07/2023;Distretto Magenta;ORTOPEDIA MAGENTA;34
31/07/2023;Distretto Magenta;MEDICINA MAGENTA;62
31/07/2023;Distretto Magenta;PEDIATRIA MAGENTA;17
31/07/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
31/07/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;5
31/07/2023;Distretto Magenta;CHIRURGIA MAGENTA;30
31/07/2023;Distretto Magenta;OBI GENERALE MAGENTA;8
01/08/2023;Distretto Cuggiono;SALA CUGGIONO;36
01/08/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;17
01/08/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;12
01/08/2023;Distretto di Legnano;CHIRURGIA LEGNANO;34
01/08/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;4
01/08/2023;Distretto di Legnano;PEDIATRIA LEGNANO;15
01/08/2023;Distretto di Legnano;MEDICINA LEGNANO;67
01/08/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;27
01/08/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;1
01/08/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
01/08/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;12
01/08/2023;Distretto di Legnano;OCULISTICA;11
01/08/2023;Distretto Magenta;GESSI (ORTOPEDIA);1
01/08/2023;Distretto Magenta;CHIRURGIA MAGENTA;40
01/08/2023;Distretto Magenta;MEDICINA MAGENTA;66
01/08/2023;Distretto Magenta;OBI GENERALE MAGENTA;5
01/08/2023;Distretto Magenta;ORTOPEDIA MAGENTA;37
01/08/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;21
01/08/2023;Distretto Magenta;PEDIATRIA MAGENTA;27
02/08/2023;Distretto Cuggiono;SALA CUGGIONO;31
02/08/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;11
02/08/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;21
02/08/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;9
02/08/2023;Distretto di Legnano;CHIRURGIA LEGNANO;43
02/08/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
02/08/2023;Distretto di Legnano;MEDICINA LEGNANO;68
02/08/2023;Distretto di Legnano;PEDIATRIA LEGNANO;17
02/08/2023;Distretto di Legnano;OBI GENERALE LEGNANO;1
02/08/2023;Distretto di Legnano;OCULISTICA;8
02/08/2023;Distretto di Legnano;CHIRURGIA DELLA MANO (FAST TRACK);3
02/08/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;33
02/08/2023;Distretto Magenta;ORTOPEDIA MAGENTA;31
02/08/2023;Distretto Magenta;CHIRURGIA MAGENTA;34
02/08/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
02/08/2023;Distretto Magenta;OBI GENERALE MAGENTA;7
02/08/2023;Distretto Magenta;GESSI (ORTOPEDIA);1
02/08/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;14
02/08/2023;Distretto Magenta;MEDICINA MAGENTA;55
02/08/2023;Distretto Magenta;PEDIATRIA MAGENTA;23
03/08/2023;Distretto Cuggiono;SALA CUGGIONO;31
03/08/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;19
03/08/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;10
03/08/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;2
03/08/2023;Distretto di Legnano;MEDICINA LEGNANO;61
03/08/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;39
03/08/2023;Distretto di Legnano;CHIRURGIA LEGNANO;43
03/08/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;12
03/08/2023;Distretto di Legnano;PEDIATRIA LEGNANO;14
03/08/2023;Distretto di Legnano;OCULISTICA;5
03/08/2023;Distretto Magenta;ORTOPEDIA MAGENTA;32
03/08/2023;Distretto Magenta;CHIRURGIA MAGENTA;36
03/08/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;10
03/08/2023;Distretto Magenta;GESSI (ORTOPEDIA);2
03/08/2023;Distretto Magenta;PEDIATRIA MAGENTA;26
03/08/2023;Distretto Magenta;MEDICINA MAGENTA;57
03/08/2023;Distretto Magenta;OBI GENERALE MAGENTA;6
04/08/2023;Distretto Cuggiono;SALA CUGGIONO;26
04/08/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;18
04/08/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;15
04/08/2023;Distretto di Legnano;CHIRURGIA LEGNANO;40
04/08/2023;Distretto di Legnano;MEDICINA LEGNANO;64
04/08/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;35
04/08/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;2
04/08/2023;Distretto di Legnano;PEDIATRIA LEGNANO;18
04/08/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;12
04/08/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
04/08/2023;Distretto di Legnano;OCULISTICA;5
04/08/2023;Distretto Magenta;ORTOPEDIA MAGENTA;31
04/08/2023;Distretto Magenta;MEDICINA MAGENTA;66
04/08/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;13
04/08/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
04/08/2023;Distretto Magenta;CHIRURGIA MAGENTA;32
04/08/2023;Distretto Magenta;OBI GENERALE MAGENTA;3
04/08/2023;Distretto Magenta;PEDIATRIA MAGENTA;24
05/08/2023;Distretto Cuggiono;SALA CUGGIONO;22
05/08/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;3
05/08/2023;Distretto di Abbiategrasso;PIEDE DIABETICO ABBIATEGRASSO;1
05/08/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;15
05/08/2023;Distretto di Legnano;PEDIATRIA LEGNANO;21
05/08/2023;Distretto di Legnano;CHIRURGIA LEGNANO;40
05/08/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;49
05/08/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;9
05/08/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
05/08/2023;Distretto di Legnano;MEDICINA LEGNANO;50
05/08/2023;Distretto di Legnano;OCULISTICA;4
05/08/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
05/08/2023;Distretto Magenta;OBI GENERALE MAGENTA;8
05/08/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;15
05/08/2023;Distretto Magenta;GESSI (ORTOPEDIA);1
05/08/2023;Distretto Magenta;PEDIATRIA MAGENTA;31
05/08/2023;Distretto Magenta;MEDICINA MAGENTA;45
05/08/2023;Distretto Magenta;ORTOPEDIA MAGENTA;26
