DATA_ACCETTAZIONE;SEDE;TIPO_PS;NUMERO_ACCESSI
11/07/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;19
11/07/2022;Distretto di Legnano;MEDICINA LEGNANO;57
11/07/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;3
11/07/2022;Distretto di Legnano;OCULISTICA;8
11/07/2022;Distretto di Legnano;OBI PEDIATRICA LEGNANO;3
11/07/2022;Distretto di Legnano;CHIRURGIA LEGNANO;31
11/07/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;18
11/07/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;55
11/07/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;9
11/07/2022;Distretto di Legnano;PEDIATRIA LEGNANO;12
11/07/2022;Distretto Magenta;MEDICINA MAGENTA;62
11/07/2022;Distretto Magenta;PEDIATRIA MAGENTA;28
11/07/2022;Distretto Magenta;CHIRURGIA MAGENTA;45
11/07/2022;Distretto Magenta;OBI GENERALE MAGENTA;7
11/07/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;20
11/07/2022;Distretto Magenta;ORTOPEDIA MAGENTA;34
11/07/2022;Distretto Magenta;MEDICINA COVID MAGENTA;6
12/07/2022;Distretto Cuggiono;SALA CUGGIONO;33
12/07/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;5
12/07/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;15
12/07/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;44
12/07/2022;Distretto di Legnano;PEDIATRIA LEGNANO;17
12/07/2022;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
12/07/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;11
12/07/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;2
12/07/2022;Distretto di Legnano;MEDICINA LEGNANO;43
12/07/2022;Distretto di Legnano;OCULISTICA;6
12/07/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;12
12/07/2022;Distretto di Legnano;CHIRURGIA LEGNANO;29
12/07/2022;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;1
12/07/2022;Distretto Magenta;ORTOPEDIA MAGENTA;29
12/07/2022;Distretto Magenta;MEDICINA MAGENTA;62
12/07/2022;Distretto Magenta;CHIRURGIA MAGENTA;27
12/07/2022;Distretto Magenta;OBI GENERALE MAGENTA;6
12/07/2022;Distretto Magenta;PEDIATRIA MAGENTA;18
12/07/2022;Distretto Magenta;MEDICINA COVID MAGENTA;10
12/07/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;9
13/07/2022;Distretto Cuggiono;SALA CUGGIONO;27
13/07/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;11
13/07/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;26
13/07/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;22
13/07/2022;Distretto di Legnano;CHIRURGIA LEGNANO;38
13/07/2022;Distretto di Legnano;PEDIATRIA LEGNANO;22
13/07/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;31
13/07/2022;Distretto di Legnano;OCULISTICA;9
13/07/2022;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
13/07/2022;Distretto di Legnano;MEDICINA LEGNANO;50
13/07/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;14
13/07/2022;Distretto Magenta;CHIRURGIA MAGENTA;29
13/07/2022;Distretto Magenta;GESSI (ORTOPEDIA);1
13/07/2022;Distretto Magenta;MEDICINA COVID MAGENTA;7
13/07/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;12
13/07/2022;Distretto Magenta;MEDICINA MAGENTA;46
13/07/2022;Distretto Magenta;ORTOPEDIA MAGENTA;40
13/07/2022;Distretto Magenta;PEDIATRIA MAGENTA;16
13/07/2022;Distretto Magenta;OBI GENERALE MAGENTA;4
14/07/2022;Distretto Cuggiono;SALA CUGGIONO;28
14/07/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;15
14/07/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;12
14/07/2022;Distretto di Legnano;MEDICINA LEGNANO;50
14/07/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;13
14/07/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;16
14/07/2022;Distretto di Legnano;CHIRURGIA LEGNANO;42
14/07/2022;Distretto di Legnano;PEDIATRIA LEGNANO;13
14/07/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;45
14/07/2022;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
14/07/2022;Distretto di Legnano;OCULISTICA;7
14/07/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;2
14/07/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;12
14/07/2022;Distretto Magenta;ORTOPEDIA MAGENTA;41
14/07/2022;Distretto Magenta;CHIRURGIA MAGENTA;34
14/07/2022;Distretto Magenta;MEDICINA MAGENTA;45
14/07/2022;Distretto Magenta;GESSI (ORTOPEDIA);1
14/07/2022;Distretto Magenta;OBI GENERALE MAGENTA;3
14/07/2022;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;1
14/07/2022;Distretto Magenta;MEDICINA COVID MAGENTA;10
14/07/2022;Distretto Magenta;PEDIATRIA MAGENTA;22
15/07/2022;Distretto Cuggiono;SALA CUGGIONO;21
15/07/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;16
15/07/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;11
15/07/2022;Distretto di Legnano;CHIRURGIA LEGNANO;37
15/07/2022;Distretto di Legnano;MEDICINA LEGNANO;49
15/07/2022;Distretto di Legnano;OCULISTICA;4
15/07/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;28
15/07/2022;Distretto di Legnano;PEDIATRIA LEGNANO;20
15/07/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;13
15/07/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;6
15/07/2022;Distretto Magenta;PEDIATRIA MAGENTA;23
15/07/2022;Distretto Magenta;OBI GENERALE MAGENTA;6
15/07/2022;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
15/07/2022;Distretto Magenta;MEDICINA COVID MAGENTA;3
15/07/2022;Distretto Magenta;ORTOPEDIA MAGENTA;31
15/07/2022;Distretto Magenta;MEDICINA MAGENTA;53
15/07/2022;Distretto Magenta;CHIRURGIA MAGENTA;44
15/07/2022;Distretto Magenta;GESSI (ORTOPEDIA);1
15/07/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;10
16/07/2022;Distretto Cuggiono;SALA CUGGIONO;23
16/07/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;14
16/07/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;6
16/07/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;5
16/07/2022;Distretto di Legnano;MEDICINA LEGNANO;55
16/07/2022;Distretto di Legnano;OCULISTICA;7
16/07/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;8
16/07/2022;Distretto di Legnano;CHIRURGIA LEGNANO;33
16/07/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;32
16/07/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;2
16/07/2022;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
16/07/2022;Distretto di Legnano;PEDIATRIA LEGNANO;28
16/07/2022;Distretto Magenta;MEDICINA MAGENTA;50
16/07/2022;Distretto Magenta;MEDICINA COVID MAGENTA;7
16/07/2022;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
16/07/2022;Distretto Magenta;PEDIATRIA MAGENTA;36
16/07/2022;Distretto Magenta;OBI GENERALE MAGENTA;6
16/07/2022;Distretto Magenta;CHIRURGIA MAGENTA;25
16/07/2022;Distretto Magenta;ORTOPEDIA MAGENTA;31
16/07/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;14
17/07/2022;Distretto Cuggiono;SALA CUGGIONO;16
17/07/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;10
17/07/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;5
17/07/2022;Distretto di Legnano;CHIRURGIA LEGNANO;28
17/07/2022;Distretto di Legnano;OCULISTICA;6
17/07/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;3
17/07/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;10
17/07/2022;Distretto di Legnano;PEDIATRIA LEGNANO;27
17/07/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;38
17/07/2022;Distretto di Legnano;MEDICINA LEGNANO;47
17/07/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;9
17/07/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;9
17/07/2022;Distretto Magenta;MEDICINA MAGENTA;59
17/07/2022;Distretto Magenta;CHIRURGIA MAGENTA;32
17/07/2022;Distretto Magenta;PEDIATRIA MAGENTA;29
17/07/2022;Distretto Magenta;ORTOPEDIA MAGENTA;29
17/07/2022;Distretto Magenta;MEDICINA COVID MAGENTA;9
17/07/2022;Distretto Magenta;OBI PEDIATRICA MAGENTA;2
17/07/2022;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;1
17/07/2022;Distretto Magenta;OBI GENERALE MAGENTA;6
18/07/2022;Distretto Cuggiono;SALA CUGGIONO;24
18/07/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;17
18/07/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;6
18/07/2022;Distretto di Legnano;MEDICINA LEGNANO;71
18/07/2022;Distretto di Legnano;PEDIATRIA LEGNANO;15
18/07/2022;Distretto di Legnano;OCULISTICA;4
18/07/2022;Distretto di Legnano;CHIRURGIA LEGNANO;39
18/07/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;7
18/07/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;46
18/07/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;13
18/07/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
18/07/2022;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
18/07/2022;Distretto Magenta;ORTOPEDIA MAGENTA;39
18/07/2022;Distretto Magenta;GESSI (ORTOPEDIA);1
18/07/2022;Distretto Magenta;MEDICINA COVID MAGENTA;11
18/07/2022;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;1
18/07/2022;Distretto Magenta;PEDIATRIA MAGENTA;24
18/07/2022;Distretto Magenta;CHIRURGIA MAGENTA;49
18/07/2022;Distretto Magenta;OBI GENERALE MAGENTA;6
18/07/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;17
18/07/2022;Distretto Magenta;MEDICINA MAGENTA;48
19/07/2022;Distretto Cuggiono;SALA CUGGIONO;32
19/07/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;4
19/07/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;10
19/07/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;16
19/07/2022;Distretto di Legnano;PEDIATRIA LEGNANO;11
19/07/2022;Distretto di Legnano;MEDICINA LEGNANO;43
19/07/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
19/07/2022;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
19/07/2022;Distretto di Legnano;CHIRURGIA LEGNANO;43
19/07/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;8
19/07/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;45
19/07/2022;Distretto di Legnano;OCULISTICA;5
19/07/2022;Distretto Magenta;ORTOPEDIA MAGENTA;28
19/07/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;15
19/07/2022;Distretto Magenta;MEDICINA MAGENTA;65
19/07/2022;Distretto Magenta;OBI PEDIATRICA MAGENTA;2
19/07/2022;Distretto Magenta;MEDICINA COVID MAGENTA;4
19/07/2022;Distretto Magenta;CHIRURGIA MAGENTA;31
19/07/2022;Distretto Magenta;OBI GENERALE MAGENTA;3
19/07/2022;Distretto Magenta;PEDIATRIA MAGENTA;22
20/07/2022;Distretto Cuggiono;SALA CUGGIONO;21
20/07/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;18
20/07/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;7
20/07/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;32
20/07/2022;Distretto di Legnano;OCULISTICA;11
20/07/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;17
20/07/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;8
20/07/2022;Distretto di Legnano;CHIRURGIA LEGNANO;33
20/07/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;3
20/07/2022;Distretto di Legnano;MEDICINA LEGNANO;49
20/07/2022;Distretto di Legnano;PEDIATRIA LEGNANO;12
20/07/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;9
20/07/2022;Distretto Magenta;OBI GENERALE MAGENTA;6
20/07/2022;Distretto Magenta;MEDICINA MAGENTA;45
20/07/2022;Distretto Magenta;ORTOPEDIA MAGENTA;28
20/07/2022;Distretto Magenta;PEDIATRIA MAGENTA;20
20/07/2022;Distretto Magenta;CHIRURGIA MAGENTA;46
20/07/2022;Distretto Magenta;MEDICINA COVID MAGENTA;9
21/07/2022;Distretto Cuggiono;SALA CUGGIONO;32
21/07/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;9
21/07/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;22
21/07/2022;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
21/07/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;31
21/07/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;13
21/07/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
21/07/2022;Distretto di Legnano;MEDICINA LEGNANO;49
21/07/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;7
21/07/2022;Distretto di Legnano;OCULISTICA;3
21/07/2022;Distretto di Legnano;PEDIATRIA LEGNANO;17
21/07/2022;Distretto di Legnano;CHIRURGIA LEGNANO;33
21/07/2022;Distretto Magenta;OBI GENERALE MAGENTA;5
21/07/2022;Distretto Magenta;MEDICINA MAGENTA;52
21/07/2022;Distretto Magenta;ORTOPEDIA MAGENTA;37
21/07/2022;Distretto Magenta;PEDIATRIA MAGENTA;29
21/07/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;14
21/07/2022;Distretto Magenta;OBI PEDIATRICA MAGENTA;2
21/07/2022;Distretto Magenta;GESSI (ORTOPEDIA);2
21/07/2022;Distretto Magenta;MEDICINA COVID MAGENTA;5
21/07/2022;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;1
21/07/2022;Distretto Magenta;CHIRURGIA MAGENTA;29
22/07/2022;Distretto Cuggiono;SALA CUGGIONO;23
22/07/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;14
22/07/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;3
22/07/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;28
22/07/2022;Distretto di Legnano;CHIRURGIA LEGNANO;33
22/07/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;3
22/07/2022;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
22/07/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;13
22/07/2022;Distretto di Legnano;PEDIATRIA LEGNANO;21
22/07/2022;Distretto di Legnano;OCULISTICA;6
22/07/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;10
22/07/2022;Distretto di Legnano;MEDICINA LEGNANO;71
22/07/2022;Distretto Magenta;PEDIATRIA MAGENTA;14
22/07/2022;Distretto Magenta;MEDICINA MAGENTA;61
22/07/2022;Distretto Magenta;CHIRURGIA MAGENTA;35
22/07/2022;Distretto Magenta;ORTOPEDIA MAGENTA;20
22/07/2022;Distretto Magenta;OBI GENERALE MAGENTA;5
22/07/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;13
22/07/2022;Distretto Magenta;MEDICINA COVID MAGENTA;4
23/07/2022;Distretto Cuggiono;SALA CUGGIONO;18
23/07/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;11
23/07/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;6
23/07/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;37
23/07/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;5
23/07/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;19
23/07/2022;Distretto di Legnano;MEDICINA LEGNANO;53
23/07/2022;Distretto di Legnano;OCULISTICA;4
23/07/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
23/07/2022;Distretto di Legnano;PEDIATRIA LEGNANO;20
23/07/2022;Distretto di Legnano;CHIRURGIA LEGNANO;35
23/07/2022;Distretto Magenta;CHIRURGIA MAGENTA;36
23/07/2022;Distretto Magenta;MEDICINA MAGENTA;58
23/07/2022;Distretto Magenta;PEDIATRIA MAGENTA;28
23/07/2022;Distretto Magenta;OBI GENERALE MAGENTA;6
23/07/2022;Distretto Magenta;ORTOPEDIA MAGENTA;29
23/07/2022;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;1
23/07/2022;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
23/07/2022;Distretto Magenta;MEDICINA COVID MAGENTA;6
23/07/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;13
24/07/2022;Distretto Cuggiono;SALA CUGGIONO;18
24/07/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;1
24/07/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;6
24/07/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;7
24/07/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;16
24/07/2022;Distretto di Legnano;CHIRURGIA LEGNANO;33
24/07/2022;Distretto di Legnano;PEDIATRIA LEGNANO;28
24/07/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;29
24/07/2022;Distretto di Legnano;MEDICINA LEGNANO;54
24/07/2022;Distretto di Legnano;OCULISTICA;5
24/07/2022;Distretto Magenta;MEDICINA COVID MAGENTA;6
24/07/2022;Distretto Magenta;MEDICINA MAGENTA;52
24/07/2022;Distretto Magenta;CHIRURGIA MAGENTA;42
24/07/2022;Distretto Magenta;ORTOPEDIA MAGENTA;23
24/07/2022;Distretto Magenta;GESSI (ORTOPEDIA);1
24/07/2022;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
24/07/2022;Distretto Magenta;PEDIATRIA MAGENTA;26
24/07/2022;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;1
24/07/2022;Distretto Magenta;OBI GENERALE MAGENTA;3
24/07/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;16
25/07/2022;Distretto Cuggiono;SALA CUGGIONO;36
25/07/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;11
25/07/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;32
25/07/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
25/07/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;45
25/07/2022;Distretto di Legnano;PEDIATRIA LEGNANO;19
25/07/2022;Distretto di Legnano;MEDICINA LEGNANO;55
25/07/2022;Distretto di Legnano;OBI PEDIATRICA LEGNANO;3
25/07/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;10
25/07/2022;Distretto di Legnano;CHIRURGIA LEGNANO;35
25/07/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;21
25/07/2022;Distretto di Legnano;OCULISTICA;4
25/07/2022;Distretto Magenta;PEDIATRIA MAGENTA;22
25/07/2022;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;2
25/07/2022;Distretto Magenta;MEDICINA COVID MAGENTA;4
25/07/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;16
25/07/2022;Distretto Magenta;GESSI (ORTOPEDIA);1
25/07/2022;Distretto Magenta;ORTOPEDIA MAGENTA;27
25/07/2022;Distretto Magenta;CHIRURGIA MAGENTA;38
25/07/2022;Distretto Magenta;OBI GENERALE MAGENTA;9
25/07/2022;Distretto Magenta;MEDICINA MAGENTA;65
26/07/2022;Distretto Cuggiono;SALA CUGGIONO;35
26/07/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;13
26/07/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;7
26/07/2022;Distretto di Legnano;CHIRURGIA LEGNANO;40
26/07/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;15
26/07/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
26/07/2022;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
26/07/2022;Distretto di Legnano;PEDIATRIA LEGNANO;13
26/07/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;4
26/07/2022;Distretto di Legnano;MEDICINA LEGNANO;67
26/07/2022;Distretto di Legnano;OCULISTICA;6
26/07/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;39
26/07/2022;Distretto Magenta;MEDICINA MAGENTA;53
26/07/2022;Distretto Magenta;ORTOPEDIA MAGENTA;33
26/07/2022;Distretto Magenta;CHIRURGIA MAGENTA;29
26/07/2022;Distretto Magenta;OBI GENERALE MAGENTA;4
26/07/2022;Distretto Magenta;PEDIATRIA MAGENTA;20
26/07/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;14
26/07/2022;Distretto Magenta;MEDICINA COVID MAGENTA;4
27/07/2022;Distretto Cuggiono;SALA CUGGIONO;34
27/07/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;8
27/07/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;20
27/07/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;5
27/07/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;29
27/07/2022;Distretto di Legnano;OCULISTICA;3
27/07/2022;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
27/07/2022;Distretto di Legnano;MEDICINA LEGNANO;44
27/07/2022;Distretto di Legnano;PEDIATRIA LEGNANO;7
27/07/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
27/07/2022;Distretto di Legnano;CHIRURGIA LEGNANO;39
27/07/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;11
27/07/2022;Distretto Magenta;MEDICINA COVID MAGENTA;9
27/07/2022;Distretto Magenta;OBI GENERALE MAGENTA;4
27/07/2022;Distretto Magenta;PEDIATRIA MAGENTA;19
27/07/2022;Distretto Magenta;CHIRURGIA MAGENTA;45
27/07/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;13
27/07/2022;Distretto Magenta;ORTOPEDIA MAGENTA;27
27/07/2022;Distretto Magenta;MEDICINA MAGENTA;57
28/07/2022;Distretto Cuggiono;SALA CUGGIONO;25
28/07/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;19
28/07/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;7
28/07/2022;Distretto di Legnano;PEDIATRIA LEGNANO;16
28/07/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;40
28/07/2022;Distretto di Legnano;OCULISTICA;4
28/07/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;8
28/07/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;3
28/07/2022;Distretto di Legnano;MEDICINA LEGNANO;54
28/07/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;13
28/07/2022;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
28/07/2022;Distretto di Legnano;CHIRURGIA LEGNANO;27
28/07/2022;Distretto Magenta;OBI GENERALE MAGENTA;5
28/07/2022;Distretto Magenta;PEDIATRIA MAGENTA;22
28/07/2022;Distretto Magenta;MEDICINA COVID MAGENTA;6
28/07/2022;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;1
28/07/2022;Distretto Magenta;MEDICINA MAGENTA;65
28/07/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;13
28/07/2022;Distretto Magenta;CHIRURGIA MAGENTA;33
28/07/2022;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
28/07/2022;Distretto Magenta;ORTOPEDIA MAGENTA;21
29/07/2022;Distretto Cuggiono;SALA CUGGIONO;16
29/07/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;10
29/07/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;17
29/07/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;38
29/07/2022;Distretto di Legnano;CHIRURGIA LEGNANO;33
29/07/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;9
29/07/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;2
29/07/2022;Distretto di Legnano;PEDIATRIA LEGNANO;11
29/07/2022;Distretto di Legnano;OCULISTICA;10
29/07/2022;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
29/07/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;9
29/07/2022;Distretto di Legnano;MEDICINA LEGNANO;58
29/07/2022;Distretto Magenta;GESSI (ORTOPEDIA);1
29/07/2022;Distretto Magenta;PEDIATRIA MAGENTA;20
29/07/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;14
29/07/2022;Distretto Magenta;ORTOPEDIA MAGENTA;28
29/07/2022;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;5
29/07/2022;Distretto Magenta;CHIRURGIA MAGENTA;41
29/07/2022;Distretto Magenta;MEDICINA MAGENTA;38
29/07/2022;Distretto Magenta;MEDICINA COVID MAGENTA;9
29/07/2022;Distretto Magenta;OBI GENERALE MAGENTA;4
30/07/2022;Distretto Cuggiono;SALA CUGGIONO;22
30/07/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;11
30/07/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;6
30/07/2022;Distretto di Legnano;MEDICINA LEGNANO;41
30/07/2022;Distretto di Legnano;OCULISTICA;1
30/07/2022;Distretto di Legnano;PEDIATRIA LEGNANO;26
30/07/2022;Distretto di Legnano;CHIRURGIA LEGNANO;29
30/07/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;5
30/07/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;6
30/07/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;34
30/07/2022;Distretto Magenta;GESSI (ORTOPEDIA);5
30/07/2022;Distretto Magenta;OBI GENERALE MAGENTA;7
30/07/2022;Distretto Magenta;PEDIATRIA MAGENTA;31
30/07/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;8
30/07/2022;Distretto Magenta;MEDICINA MAGENTA;58
30/07/2022;Distretto Magenta;CHIRURGIA MAGENTA;39
